STATUS|SM_RECORD|CO_ITEM|LOC|SHIPDATE|SCHEDSHIPDATE|SCHEDARRIVDATE|CO_ORDERID|CO_QTY|U_SALES_DOCUMENT|U_SHIP_CONDITION|U_DMDGROUP_CODE|VL_ORDERID|LOADID|VLL_DEST|VLL_SOURCE|VLL_QTY|VLL_ITEM|ASSIGNED_PLANT|U_OVERALLSTS|P1|FIRMSW
1|8432|4055RUPLUS|4000119294|2016-02-19|||3019534006000010|570|Z1AA|Z2|ISS|||||||USCY||0|1
1|56013|4055RUPLUS|6130648684|2016-02-26|||3019568735000050|570|Z1AA|Z2|ISS|||||||USI7||0|1
1|45333|4055RUPLUS|6100100900|2016-02-24|||3019567084000070|570|Z1AA|Z2|ISS|||||||USE3||0|1
1|53759|4055RUPLUS|6101012068|2016-02-23|||3019569440000020|570|Z1AA|Z2|ISS|||||||USE1||0|1
1|50582|4055RUPLUS|6100485102|2016-02-24|||3019568307000220|570|Z1AA|Z2|ISS|||||||USNE||0|1
1|29263|4055RUPLUS|4000244490|2016-02-26|||3019569749000510|570|Z1AA|Z2|ISS|||||||USNT||0|1
1|1901|4055RUPLUS|4000034515|2016-02-25|||3019527940000270|570|Z1AA|Z2|ISS|||||||UT29||0|1
1|52810|4055RUPLUS|6100771739|2016-02-22|||3019569997000010|570|Z1AA|Z2|ISS|||||||UT76||0|1
1|5988|4055RUPLUS|4000095360|2016-02-25|||3019569325000020|570|Z1AA|Z2|ISS|||||||UT1F||0|1
1|3038|4055RUPLUS|4000062624|2016-02-23|||3019575521000010|540|Z1AA|Z2|ISS|||||||USJA||0|1
1|55560|4055RUPLUS|6101073144|2016-02-26|||3019514409000010|570|Z1AA|Z2|ISS|||||||US8Z||0|1
1|8730|4055RUPLUS|4000122656|2016-02-25|||3019569150000190|570|Z1AA|Z2|ISS|||||||UT3C||0|1
0|0|4055RUPLUS|4000202230|2016-02-20|||3019473198000010|570|Z1AA|Z2|ISS|||||||||0|0
1|55220|4055RUPLUS|6101056528|2016-02-25|||3019570096000060|570|Z1AA|Z2|ISS|||||||USXG||0|1
1|12149|4055RUPLUS|4000153858|2016-02-22|||3019551116000010|570|Z1AA|Z2|ISS|||||||USGA||0|1
1|51702|4055RUPLUS|6100634399|2016-02-29|||3019541184000180|570|Z1AA|Z2|ISS|||||||USVI||0|1
1|3577|4055RUPLUS|4000068758|2016-02-26|||3019569451000220|570|Z1AA|Z2|ISS|||||||USNZ||0|1
1|46089|4055RUPLUS|6100146381|2016-02-22|||3019570016000010|570|Z1AA|Z2|ISS|||||||USOQ||0|1
1|52684|4055RUPLUS|6100760126|2016-02-23|||3019570303000040|570|Z1AA|Z2|ISS|||||||USA4||0|1
1|26193|4055RUPLUS|4000227832|2016-02-24|||3019569964000100|570|Z1AA|Z2|ISS|||||||US8R||0|1
1|27794|4055RUPLUS|4000236655|2016-02-24|||3019569288000080|570|Z1AA|Z2|ISS|||||||USXK||0|1
1|46709|4055RUPLUS|6100179871|2016-02-23|||3019569426000090|570|Z1AA|Z2|ISS|||||||USP9||0|1
1|54064|4055RUPLUS|6101019454|2016-02-23|||3019419014000010|570|Z1AA|Z2|ISS|||||||USXG||0|1
1|32190|4055RUPLUS|4000257261|2016-02-25|||3019569702000050|570|Z1AA|Z2|ISS|||||||USKZ||0|1
1|53770|4055RUPLUS|6101012530|2016-02-26|||3019569929000070|570|Z1AA|Z2|ISS|||||||UT1F||0|1
1|45338|4055RUPLUS|6100100900|2016-02-26|||3019567084000180|570|Z1AA|Z2|ISS|||||||USE3||0|1
1|2647|4055RUPLUS|4000055979|2016-02-25|||3019565662000010|570|Z1AA|Z2|ISS|||||||US6P||0|1
1|55842|4055RUPLUS|6130183989|2016-02-27|||3019567923000330|570|Z1AA|Z2|ISS|||||||USXA||0|1
1|48834|4055RUPLUS|6100324893|2016-02-22|||3019567638000010|570|Z1AA|Z2|ISS|||||||USG5||0|1
1|52322|4055RUPLUS|6100714739|2016-02-23|||3019569019000100|570|Z1AA|Z2|ISS|||||||USG5||0|1
1|9294|4055RUPLUS|4000126302|2016-02-25|||3019565943000010|570|Z1AA|Z2|ISS|||||||USQ8||0|1
1|33537|4055RUPLUS|4000263681|2016-02-26|||3019569758000110|570|Z1AA|Z2|ISS|||||||UT1F||0|1
1|40252|4055RUPLUS|4000288897|2016-02-24|||3019570133000010|570|Z1AA|Z2|ISS|||||||UT11||0|1
0|0|4055RUPLUS|4000242339|2016-02-24|||3019266035000023|570|Z1AA|Z2|ISS|||||||||0|0
1|54089|4055RUPLUS|6101019953|2016-02-22|||3019568309000010|510|Z1AA|Z2|ISS|||||||USJT||0|1
1|47055|4055RUPLUS|6100202658|2016-02-23|||3019557818000010|540|Z1AA|Z2|ISS|||||||USQD||0|1
1|25090|4055RUPLUS|4000222660|2016-02-24|||3019569229000420|570|Z1AA|Z2|ISS|||||||USWR||0|1
1|4221|4055RUPLUS|4000076947|2016-02-22|||3019541423000010|570|Z1AA|Z2|ISS|||||||UT1K||0|1
1|47757|4055RUPLUS|6100234865|2016-02-23|||3019403012000010|570|Z1AA|Z2|ISS|||||||USHD||0|1
1|3758|4055RUPLUS|4000072863|2016-02-24|||3019378962000061|570|Z1AA|Z2|ISS|||||||UT45||0|1
1|27080|4055RUPLUS|4000231700|2016-02-25|||3019569775000030|570|Z1AA|Z2|ISS|||||||UT3C||0|1
1|50247|4055RUPLUS|6100440071|2016-02-22|||3019568015000310|570|Z1AA|Z2|ISS|||||||USI7||0|1
1|7291|4055RUPLUS|4000109892|2016-02-27|||3019569452000140|570|Z1AA|Z2|ISS|||||||USRN||0|1
1|42751|4055RUPLUS|4000303559|2016-02-22|||3019570178000060|570|Z1AA|Z2|ISS|||||||UT32||0|1
1|55967|4055RUPLUS|6130465817|2016-02-24|||3019429300000010|450|Z1AA|Z2|ISS|||||||US6P||0|1
1|6942|4055RUPLUS|4000107077|2016-02-22|||3019549489000010|570|Z1AA|Z2|ISS|||||||USKL||0|1
1|50584|4055RUPLUS|6100485102|2016-02-26|||3019568307001110|570|Z1AA|Z2|ISS|||||||USNE||0|1
2|46278|4055RUPLUS|6100159027|2016-02-18|2016-02-18|2016-02-18|3019526586000020|570|Z1AA|Z2|ISS|3019526586000020|3657056697000010|6100159027|US8Z|570|4055RUPLUS|US8Z|A|0|0
2|46328|4055RUPLUS|6100161728|2016-02-17|2016-02-17|2016-02-17|3019527747000070|570|Z1AA|Z2|ISS|3019527747000070|3657042438000010|6100161728|USA4|570|4055RUPLUS|USA4|A|0|0
2|47941|4055RUPLUS|6100239799|2016-02-17|2016-02-17|2016-02-17|3019550143000010|570|Z1AA|Z2|ISS|3019550143000010|3657052820000010|6100239799|USXB|570|4055RUPLUS|USXB|A|0|0
2|47956|4055RUPLUS|6100240055|2016-02-18|2016-02-18|2016-02-18|3019527151000450|570|Z1AA|Z2|ISS|3019527151000450|3657056267000010|6100240055|USKM|570|4055RUPLUS|USKM|A|0|0
2|47995|4055RUPLUS|6100247423|2016-02-17|2016-02-17|2016-02-17|3019523185000010|570|Z1AA|Z2|ISS|3019523185000010|3657051233000010|6100247423|US8Z|570|4055RUPLUS|US8Z|A|0|0
2|48018|4055RUPLUS|6100248574|2016-02-18|2016-02-18|2016-02-18|3019526567000020|570|Z1AA|Z1|CPU|3019526567000020|3657001486000010|6100248574|USXP|570|4055RUPLUS|USXP|A|0|0
2|48027|4055RUPLUS|6100248663|2016-02-17|2016-02-17|2016-02-17|3019525561000050|570|Z1AA|Z2|ISS|3019525561000050|3657047263000010|6100248663|UT11|570|4055RUPLUS|UT11|A|0|0
2|89|4055RUCUST|6100248814|2016-02-17|2016-02-17|2016-02-17|3019526506000270|570|Z1AA|Z2|ISS|3019526506000270|3657047472000010|6100248814|US8R|570|4055RUCUST|US8R|A|0|0
2|48082|4055RUPLUS|6100248967|2016-02-19|2016-02-18|2016-02-19|3019532036000010|540|Z1AA|Z2|ISS|3019532036000010|3657064691000010|6100248967|USYM|540|4055RUPLUS|USYM|A|0|0
0|0|4055RUPLUS|6100253013|2016-02-17|2016-02-17|2016-02-17|3019528223000090|570|Z1AA|Z2|ISS|3019528223000090|3657036077000010|6100253013|USE2|570|4055RUPLUS||A|0|0
2|48127|4055RUPLUS|6100253013|2016-02-19|2016-02-19|2016-02-19|3019528223000170|570|Z1AA|Z2|ISS|3019528223000170|3657057240000010|6100253013|USE2|570|4055RUPLUS|USE2|A|0|0
2|48164|4055RUPLUS|6100254398|2016-02-18|2016-02-18|2016-02-18|3019508433000004|540|Z1AA|Z1|CPU|3019508433000004|3656978690000010|6100254398|USVW|540|4055RUPLUS|USVW|A|0|0
2|48179|4055RUPLUS|6100254600|2016-02-19|2016-02-19|2016-02-19|3019508410000006|540|Z1AA|Z1|CPU|3019508410000006|3656978696000010|6100254600|USVW|540|4055RUPLUS|USVW|A|0|0
2|48188|4055RUPLUS|6100254879|2016-02-18|2016-02-18|2016-02-18|3019528097000070|570|Z1AA|Z1|CPU|3019528097000070|3657005870000010|6100254879|USOR|570|4055RUPLUS|USOR|A|0|0
2|48188|4055RUPLUS|6100254879|2016-02-18|2016-02-18|2016-02-18|3019528097000090|570|Z1AA|Z1|CPU|3019528097000090|3657005877000010|6100254879|USOR|570|4055RUPLUS|USOR|A|0|0
2|49890|4055RUPLUS|6100384444|2016-02-17|2016-02-17|2016-02-17|3019527923000180|570|Z1AA|Z2|ISS|3019527923000180|3657047157000010|6100384444|UT45|570|4055RUPLUS|UT45|A|0|0
2|49891|4055RUPLUS|6100384444|2016-02-18|2016-02-18|2016-02-18|3019527923000250|570|Z1AA|Z2|ISS|3019527923000250|3657056692000010|6100384444|UT45|570|4055RUPLUS|UT45|A|0|0
2|12898|4055RUPLUS|4000160131|2016-02-17|2016-02-17|2016-02-17|3019527933000080|570|Z1AA|Z2|ISS|3019527933000080|3657053223000010|4000160131|UT18|570|4055RUPLUS|UT18|A|0|0
2|12902|4055RUPLUS|4000160131|2016-02-19|2016-02-19|2016-02-19|3019527933000100|570|Z1AA|Z2|ISS|3019527933000100|3657057225000010|4000160131|US1O|570|4055RUPLUS|US1O|A|0|0
2|12965|4055RUPLUS|4000160749|2016-02-18|2016-02-17|2016-02-18|3019454044000001|570|Z1AA|Z2|ISS|3019454044000001|3657061644000010|4000160749|UT2O|570|4055RUPLUS|UT2O|A|0|0
2|13038|4055RUPLUS|4000161161|2016-02-23|2016-02-23|2016-02-23|3019481070000010|352|Z1AA|Z1|CPU|3019481070000010|3656945871000010|4000161161|UT44|352|4055RUPLUS|UT44|A|0|0
2|13200|4055RUPLUS|4000161806|2016-02-17|2016-02-16|2016-02-17|3019575753000001|570|Z1AA|Z2|ISS|3019575753000001|3657064776000010|4000161806|UT3C|570|4055RUPLUS|UT3C|A|0|0
2|13227|4055RUPLUS|4000162033|2016-02-18|2016-02-18|2016-02-18|3019527158000290|570|Z1AA|Z2|ISS|3019527158000290|3657018670000010|4000162033|US8X|570|4055RUPLUS|US8X|A|0|0
2|13227|4055RUPLUS|4000162033|2016-02-18|2016-02-18|2016-02-18|3019527158000410|570|Z1AA|Z2|ISS|3019527158000410|3657018672000010|4000162033|US8X|570|4055RUPLUS|US8X|A|0|0
0|0|4055RUPLUS|4000162198|2016-02-17|2016-02-16|2016-02-17|3019515489000010|570|Z1AA|Z2|ISS|3019515489000010|3657041016000010|4000162198|UT85|570|4055RUPLUS||A|0|0
2|13390|4055RUPLUS|4000162831|2016-02-18|2016-02-18|2016-02-18|3019565410000002|570|Z1AA|Z2|ISS|3019565410000002|3657061050000010|4000162831|USID|570|4055RUPLUS|USID|A|0|0
2|13395|4055RUPLUS|4000162832|2016-02-18|2016-02-18|2016-02-18|3019525083000010|570|Z1AA|Z2|ISS|3019525083000010|3657056194000010|4000162832|UT45|570|4055RUPLUS|UT45|A|0|0
2|13412|4055RUPLUS|4000162835|2016-02-17|2016-02-17|2016-02-17|3019528328000012|570|Z1AA|Z2|ISS|3019528328000012|3657046758000010|4000162835|USLN|570|4055RUPLUS|USLN|A|0|0
2|16626|4055RUPLUS|4000182036|2016-02-18|2016-02-18|2016-02-18|3019556993000010|570|Z1AA|Z2|ISS|3019556993000010|3657061235000010|4000182036|USQD|570|4055RUPLUS|USQD|A|0|0
2|16632|4055RUPLUS|4000182037|2016-02-18|2016-02-18|2016-02-18|3019548610000010|464|Z1AA|Z1|CPU|3019548610000010|3657030319000010|4000182037|USVI|464|4055RUPLUS|USVI|A|0|0
2|16957|4055RUPLUS|4000183524|2016-02-19|2016-02-18|2016-02-19|3019527408000670|570|Z1AA|Z2|ISS|3019527408000670|3657017010000010|4000183524|UT3C|570|4055RUPLUS|UT3C|A|0|0
2|16956|4055RUPLUS|4000183524|2016-02-18|2016-02-17|2016-02-18|3019574135000001|570|Z1AA|Z2|ISS|3019574135000001|3657063452000010|4000183524|UT3C|570|4055RUPLUS|UT3C|A|0|0
0|0|4055RUPLUS|4000183624|2016-02-17|2016-02-18|2016-02-18|3019473178000010|510|Z1AA|Z2|ISS|3019473178000010|3657047457000010|4000183624|US8R|510|4055RUPLUS||A|0|0
2|17054|4055RUPLUS|4000183864|2016-02-17|2016-02-17|2016-02-17|3019541251000010|570|Z1AA|Z1|CPU|3019541251000010|3657020261000010|4000183864|USE1|570|4055RUPLUS|USE1|A|0|0
2|17094|4055RUPLUS|4000183946|2016-02-19|2016-02-19|2016-02-19|3019527375000050|562|Z1AA|Z2|ISS|3019527375000050|3657029841000010|4000183946|USMR|562|4055RUPLUS|USMR|A|0|0
2|17248|4055RUPLUS|4000185386|2016-02-18|2016-02-18|2016-02-18|3019528145000130|570|Z1AA|Z2|ISS|3019528145000130|3657064743000010|4000185386|US26|570|4055RUPLUS|US26|A|0|0
2|17322|4055RUPLUS|4000186058|2016-02-19|2016-02-19|2016-02-19|3019438873000010|570|Z1AA|Z2|ISS|3019438873000010|3657062279000010|4000186058|USXJ|570|4055RUPLUS|USXJ|A|0|0
2|17574|4055RUPLUS|4000187812|2016-02-23|2016-02-23|2016-02-23|3019569069000010|570|Z1AA|Z1|CPU|3019569069000010|3657058816000010|4000187812|USA6|570|4055RUPLUS|USA6|A|0|0
2|17575|4055RUPLUS|4000187812|2016-02-24|2016-02-24|2016-02-24|3019569069000020|570|Z1AA|Z1|CPU|3019569069000020|3657058838000010|4000187812|USA6|570|4055RUPLUS|USA6|A|0|0
2|17575|4055RUPLUS|4000187812|2016-02-24|2016-02-24|2016-02-24|3019569069000110|570|Z1AA|Z1|CPU|3019569069000110|3657058849000010|4000187812|USA6|570|4055RUPLUS|USA6|A|0|0
2|17577|4055RUPLUS|4000187812|2016-02-26|2016-02-26|2016-02-26|3019569069000130|570|Z1AA|Z1|CPU|3019569069000130|3657058876000010|4000187812|USA6|570|4055RUPLUS|USA6|A|0|0
2|16627|4055RUPLUS|4000182036|2016-02-19|2016-02-19|2016-02-19|3019562679000010|570|Z1AA|Z2|ISS|3019562679000010|3657062594000010|4000182036|USXK|570|4055RUPLUS|USXK|A|0|0
2|16633|4055RUPLUS|4000182037|2016-02-18|2016-02-18|2016-02-18|3019548597000010|464|Z1AA|Z2|ISS|3019548597000010|3657051495000010|4000182037|UT30|464|4055RUPLUS|UT30|A|0|0
2|16850|4055RUPLUS|4000183158|2016-02-18|2016-02-18|2016-02-18|3019527434000040|570|Z1AA|Z2|ISS|3019527434000040|3657062709000010|4000183158|UT2W|570|4055RUPLUS|UT2W|A|0|0
2|16850|4055RUPLUS|4000183158|2016-02-18|2016-02-18|2016-02-18|3019527434000230|570|Z1AA|Z2|ISS|3019527434000230|3657062711000010|4000183158|UT2W|570|4055RUPLUS|UT2W|A|0|0
2|16957|4055RUPLUS|4000183524|2016-02-19|2016-02-18|2016-02-19|3019527408000260|570|Z1AA|Z2|ISS|3019527408000260|3657017007000010|4000183524|UT3C|570|4055RUPLUS|UT3C|A|0|0
2|16958|4055RUPLUS|4000183524|2016-02-20|2016-02-19|2016-02-20|3019527408000610|570|Z1AA|Z2|ISS|3019527408000610|3657017013000010|4000183524|UT3C|570|4055RUPLUS|UT3C|A|0|0
2|17056|4055RUPLUS|4000183864|2016-02-19|2016-02-19|2016-02-19|3019541257000010|570|Z1AA|Z1|CPU|3019541257000010|3657020268000010|4000183864|USE1|570|4055RUPLUS|USE1|A|0|0
2|17093|4055RUPLUS|4000183946|2016-02-18|2016-02-18|2016-02-18|3019527375000090|562|Z1AA|Z2|ISS|3019527375000090|3657029839000010|4000183946|USMR|562|4055RUPLUS|USMR|A|0|0
2|17243|4055RUPLUS|4000185289|2016-02-19|2016-02-19|2016-02-19|3019572864000010|200|Z1AA|Z1|CPU|3019572864000010|3657060674000010|4000185289|USA4|200|4055RUPLUS|USA4|A|0|0
2|17249|4055RUPLUS|4000185386|2016-02-18|2016-02-18|2016-02-18|3019528145000140|570|Z1AA|Z2|ISS|3019528145000140|3657056994000010|4000185386|UT35|570|4055RUPLUS|UT35|A|0|0
2|17571|4055RUPLUS|4000187812|2016-02-18|2016-02-18|2016-02-18|3019527457000040|570|Z1AA|Z1|CPU|3019527457000040|3657005333000010|4000187812|USA6|570|4055RUPLUS|USA6|A|0|0
2|17573|4055RUPLUS|4000187812|2016-02-22|2016-02-22|2016-02-22|3019569069000100|570|Z1AA|Z1|CPU|3019569069000100|3657058809000010|4000187812|USA6|570|4055RUPLUS|USA6|A|0|0
2|17576|4055RUPLUS|4000187812|2016-02-25|2016-02-25|2016-02-25|3019569069000040|570|Z1AA|Z1|CPU|3019569069000040|3657058858000010|4000187812|USA6|570|4055RUPLUS|USA6|A|0|0
2|17804|4055RUPLUS|4000189742|2016-02-18|2016-02-18|2016-02-18|3019527667000130|570|Z1AA|Z2|ISS|3019527667000130|3657062557000010|4000189742|USYX|570|4055RUPLUS|USYX|A|0|0
2|17836|4055RUPLUS|4000189926|2016-02-18|2016-02-18|2016-02-18|3019528055000190|570|Z1AA|Z2|ISS|3019528055000190|3657056835000010|4000189926|USGA|570|4055RUPLUS|USGA|A|0|0
2|18138|4055RUPLUS|4000192000|2016-02-18|2016-02-18|2016-02-18|3019527644000030|570|Z1AA|Z2|ISS|3019527644000030|3657063098000010|4000192000|USWL|570|4055RUPLUS|USWL|A|0|0
2|2645|4055RUPLUS|4000055979|2016-02-18|2016-02-18|2016-02-18|3019533744000010|570|Z1AA|Z2|ISS|3019533744000010|3657057011000010|4000055979|UT43|570|4055RUPLUS|UT43|A|0|0
2|2849|4055RUPLUS|4000059344|2016-02-18|2016-02-18|2016-02-18|3019421645000010|570|Z1AA|Z2|ISS|3019421645000010|3657056657000010|4000059344|USK5|570|4055RUPLUS|USK5|A|0|0
2|2851|4055RUPLUS|4000059367|2016-02-18|2016-02-18|2016-02-18|3019526445000060|570|Z1AA|Z2|ISS|3019526445000060|3657063116000010|4000059367|USYD|570|4055RUPLUS|USYD|A|0|0
2|2913|4055RUPLUS|4000060808|2016-02-18|2016-02-18|2016-02-18|3019526694000100|510|Z1AA|Z2|ISS|3019526694000100|3657051516000010|4000060808|USH3|510|4055RUPLUS|USH3|A|0|0
2|2936|4055RUPLUS|4000061191|2016-02-17|2016-02-17|2016-02-17|3019526631000040|570|Z1AA|Z2|ISS|3019526631000040|3657031900000010|4000061191|USWL|570|4055RUPLUS|USWL|A|0|0
2|2956|4055RUPLUS|4000061823|2016-02-25|2016-02-25|2016-02-25|3019570049000090|570|Z1AA|Z1|CPU|3019570049000090|3657059661000010|4000061823|USWH|570|4055RUPLUS|USWH|A|0|0
2|3020|4055RUPLUS|4000062521|2016-02-17|2016-02-17|2016-02-17|3019526512000020|570|Z1AA|Z2|ISS|3019526512000020|3657046702000010|4000062521|USNZ|570|4055RUPLUS|USNZ|A|0|0
2|3053|4055RUPLUS|4000062969|2016-02-19|2016-02-18|2016-02-19|3019431135000010|570|Z1AA|Z2|ISS|3019431135000010|3657062382000010|4000062969|US1M|570|4055RUPLUS|US1M|A|0|0
0|0|4055RUPLUS|4000063562|2016-02-19|2016-02-18|2016-02-19|3019526814000050|570|Z1AA|Z2|ISS|3019526814000050|3657018827000010|4000063562|USJO|570|4055RUPLUS||A|0|0
2|3104|4055RUPLUS|4000063670|2016-02-18|2016-02-18|2016-02-18|3019527553000070|570|Z1AA|Z1|CPU|3019527553000070|3657005448000010|4000063670|UT43|570|4055RUPLUS|UT43|A|0|0
2|3106|4055RUPLUS|4000063670|2016-02-22|2016-02-22|2016-02-22|3019569114000010|570|Z1AA|Z1|CPU|3019569114000010|3657058805000010|4000063670|UT43|570|4055RUPLUS|UT43|A|0|0
2|3107|4055RUPLUS|4000063670|2016-02-23|2016-02-23|2016-02-23|3019569114000030|570|Z1AA|Z1|CPU|3019569114000030|3657058837000010|4000063670|UT43|570|4055RUPLUS|UT43|A|0|0
2|3122|4055RUPLUS|4000063830|2016-02-18|2016-02-18|2016-02-18|3019526707000660|570|Z1AA|Z2|ISS|3019526707000660|3657017072000010|4000063830|USZA|570|4055RUPLUS|USZA|A|0|0
2|3124|4055RUPLUS|4000063830|2016-02-20|2016-02-20|2016-02-20|3019526707000110|570|Z1AA|Z2|ISS|3019526707000110|3657017079000010|4000063830|USZA|570|4055RUPLUS|USZA|A|0|0
2|3124|4055RUPLUS|4000063830|2016-02-20|2016-02-20|2016-02-20|3019526707000880|570|Z1AA|Z2|ISS|3019526707000880|3657062271000010|4000063830|USZA|570|4055RUPLUS|USZA|A|0|0
2|4963|4055RUPLUS|4000087025|2016-02-19|2016-02-18|2016-02-19|3019527344000250|570|Z1AA|Z2|ISS|3019527344000250|3657019789000010|4000087025|UT3C|570|4055RUPLUS|UT3C|A|0|0
2|13480|4055RUPLUS|4000162844|2016-02-18|2016-02-18|2016-02-18|3019566961000001|570|Z1AA|Z2|ISS|3019566961000001|3657063490000010|4000162844|USH3|570|4055RUPLUS|USH3|A|0|0
2|13515|4055RUPLUS|4000162849|2016-02-18|2016-02-18|2016-02-18|3019551324000010|570|Z1AA|Z2|ISS|3019551324000010|3657057024000010|4000162849|USNT|570|4055RUPLUS|USNT|A|0|0
2|13590|4055RUPLUS|4000162962|2016-02-21|2016-02-21|2016-02-21|3019527277000480|570|Z1AA|Z2|ISS|3019527277000480|3657041849000010|4000162962|USA4|570|4055RUPLUS|USA4|A|0|0
2|13685|4055RUPLUS|4000163538|2016-02-18|2016-02-18|2016-02-18|3019571878000010|570|Z1AA|Z1|CPU|3019571878000010|3657060218000010|4000163538|US8Z|570|4055RUPLUS|US8Z|A|0|0
2|13788|4055RUPLUS|4000163895|2016-02-17|2016-02-17|2016-02-17|3019481350000010|570|Z1AA|Z2|ISS|3019481350000010|3657053192000010|4000163895|UT43|570|4055RUPLUS|UT43|A|0|0
2|13977|4055RUPLUS|4000165222|2016-02-18|2016-02-18|2016-02-18|3019527247000330|570|Z1AA|Z2|ISS|3019527247000330|3657056174000010|4000165222|US8Y|570|4055RUPLUS|US8Y|A|0|0
2|14068|4055RUPLUS|4000165746|2016-02-18|2016-02-18|2016-02-18|3019355124000180|570|Z1AA|Z2|ISS|3019355124000180|3657018415000010|4000165746|UT73|570|4055RUPLUS|UT73|A|0|0
2|48336|4055RUPLUS|6100265322|2016-02-17|2016-02-17|2016-02-17|3019527928000130|570|Z1AA|Z1|CPU|3019527928000130|3657005721000010|6100265322|USKZ|570|4055RUPLUS|USKZ|A|0|0
2|48338|4055RUPLUS|6100265322|2016-02-19|2016-02-19|2016-02-19|3019527928000240|570|Z1AA|Z1|CPU|3019527928000240|3657005777000010|6100265322|USKZ|570|4055RUPLUS|USKZ|A|0|0
2|48339|4055RUPLUS|6100265322|2016-02-20|2016-02-20|2016-02-20|3019527928000250|570|Z1AA|Z1|CPU|3019527928000250|3657005783000010|6100265322|USKZ|570|4055RUPLUS|USKZ|A|0|0
2|48342|4055RUPLUS|6100265322|2016-02-24|2016-02-24|2016-02-24|3019569721000110|570|Z1AA|Z1|CPU|3019569721000110|3657059301000010|6100265322|USKZ|570|4055RUPLUS|USKZ|A|0|0
2|48342|4055RUPLUS|6100265322|2016-02-24|2016-02-24|2016-02-24|3019569721000130|570|Z1AA|Z1|CPU|3019569721000130|3657059315000010|6100265322|USKZ|570|4055RUPLUS|USKZ|A|0|0
2|49920|4055RUPLUS|6100398199|2016-02-17|2016-02-17|2016-02-17|3019516092000005|570|Z1AA|Z2|ISS|3019516092000005|3657019954000010|6100398199|UT52|570|4055RUPLUS|UT52|A|0|0
1|4779|4055RUPLUS|4000086109|2016-02-22|||3019569943000060|570|Z1AA|Z2|ISS|||||||USIK||0|1
1|38713|4055RUPLUS|4000284121|2016-02-24|||3019570010000030|570|Z1AA|Z2|ISS|||||||UT08||0|1
1|53302|4055RUPLUS|6101002621|2016-02-23|||3019568882000110|570|Z1AA|Z2|ISS|||||||US8J||0|1
1|16480|4055RUPLUS|4000181401|2016-02-19|||3019547433000010|570|Z1AA|Z2|ISS|||||||USRK||0|1
4|-2255|4055RUPLUS|4000165746|2016-02-24|||3019398802000140|570|Z1AA|Z2|ISS|||||||UT73||0|0
1|52209|4055RUPLUS|6100701404|2016-02-26|||3019567840000090|570|Z1AA|Z2|ISS|||||||USQ4||0|1
1|2417|4055RUPLUS|4000051474|2016-02-22|||3019569490000010|570|Z1AA|Z2|ISS|||||||USZN||0|1
1|3577|4055RUPLUS|4000068758|2016-02-26|||3019569451000300|570|Z1AA|Z2|ISS|||||||USNZ||0|1
1|53076|4055RUPLUS|6100789980|2016-02-25|||3019568513000240|570|Z1AA|Z2|ISS|||||||USGA||0|1
1|50148|4055RUPLUS|6100424927|2016-02-23|||3019569186000020|570|Z1AA|Z2|ISS|||||||USA6||0|1
0|0|4055RUPLUS|6100102551|2016-02-21|||3019569681000990|570|Z1AA|Z2|ISS|||||||||0|0
1|14076|4055RUPLUS|4000165746|2016-02-25|||3019398802000180|570|Z1AA|Z2|ISS|||||||USQ8||0|1
1|11169|4055RUPLUS|4000146332|2016-02-26|||3019568687000950|570|Z1AA|Z2|ISS|||||||USGA||0|1
1|54252|4055RUPLUS|6101024554|2016-02-23|||3019569198000030|570|Z1AA|Z2|ISS|||||||UT1F||0|1
1|51652|4055RUPLUS|6100632444|2016-02-22|||3019402958000200|570|Z1AA|Z2|ISS|||||||UT35||0|1
1|12016|4055RUPLUS|4000152913|2016-02-23|||3019569488000020|570|Z1AA|Z2|ISS|||||||UT2W||0|1
1|1319|4055RUPLUS|4000002655|2016-02-19|||3019527421000900|570|Z1AA|Z2|ISS|||||||USIL||0|1
0|0|4055RUPLUS|6100151873|2016-02-22|||3019569949000090|570|Z1AA|Z2|ISS|||||||||0|0
1|51331|4055RUPLUS|6100596590|2016-02-19|||3019527983000150|570|Z1AA|Z2|ISS|||||||UT1F||0|1
1|49706|4055RUPLUS|6100373713|2016-02-25|||3019569844000100|570|Z1AA|Z2|ISS|||||||USKZ||0|1
1|48454|4055RUPLUS|6100273769|2016-02-24|||3019568064000280|570|Z1AA|Z2|ISS|||||||USYX||0|1
1|52506|4055RUPLUS|6100733139|2016-02-26|||3019565595000010|570|Z1AA|Z2|ISS|||||||USKL||0|1
1|52051|4055RUPLUS|6100691139|2016-02-23|||3019575568000010|540|Z1AA|Z2|ISS|||||||UT13||0|1
1|55878|4055RUPLUS|6130324952|2016-02-24|||3019567939000150|570|Z1AA|Z2|ISS|||||||USGA||0|1
1|26338|4055RUPLUS|4000228182|2016-02-19|||3019573525000010|570|Z1AA|Z2|ISS|||||||USM6||0|1
1|42907|4055RUPLUS|4000303957|2016-02-22|||3019570179000040|570|Z1AA|Z2|ISS|||||||USWA||0|1
1|29259|4055RUPLUS|4000244490|2016-02-24|||3019569749000350|570|Z1AA|Z2|ISS|||||||US1R||0|1
1|13983|4055RUPLUS|4000165222|2016-02-23|||3019568875000310|570|Z1AA|Z2|ISS|||||||USYZ||0|1
