STATUS|CO_ORDERID|LOADID|CO_ITEM|SOURCE|S_CITY|S_STATE|DEST|D_CITY|D_STATE|SOURCE_PC|DEST_PC|SOURCE_GEO|DEST_GEO|NEEDARRIVDATE|SCHEDARRIVDATE|NEEDSHIPDATE|SCHEDSHIPDATE|QTY|SOURCING|RUN_DATE|CO_QTY|U_SALES_DOCUMENT|U_SHIP_CONDITION|PC_SOURCE|PC_DEST|DISTANCE|COST|VALUE|INITIAL_COST
9|3019439717000010|3657095830000010|4055RUPLUS|UT3U|PASCO|WA|4000198444|YAKIMA|WA|99301|98902|993|989|2016-02-23|2016-02-23|2016-02-23|2016-02-23|540|INTRANSIT|2016-02-24|540|Z1AA|Z2|99301|98902|100|||100
2|3019439718000010|3657095733000010|4055RUPLUS|UT3U|PASCO|WA|4000198444|YAKIMA|WA|99301|98902|993|989|2016-02-24|2016-02-24|2016-02-24|2016-02-24|570|ISS9DEL|2016-02-24|570|Z1AA|Z2|99301|98902|83|||572
2|3019439719000010|3657095742000010|4055RUPLUS|UT3U|PASCO|WA|4000198444|YAKIMA|WA|99301|98902|993|989|2016-02-25|2016-02-25|2016-02-25|2016-02-25|570|ISS9DEL|2016-02-24|570|Z1AA|Z2|99301|98902|83|||572
0|3019611713000010||4055RUPLUS|US9X|ORLANDO|FL|4000198444|YAKIMA|WA|32819|98902|328|989|2016-03-08||2016-03-08||570| |2016-02-24|570|Z1AA|Z2|32819|98902|100|||100
0|3019611705000010||4055RUPLUS|US9X|ORLANDO|FL|4000198444|YAKIMA|WA|32819|98902|328|989|2016-03-03||2016-03-03||570| |2016-02-24|570|Z1AA|Z2|32819|98902|100|||100
0|3019611699000010||4055RUPLUS|US9X|ORLANDO|FL|4000198444|YAKIMA|WA|32819|98902|328|989|2016-03-02||2016-03-02||570| |2016-02-24|570|Z1AA|Z2|32819|98902|100|||100
0|3019607468000010||4055RUPLUS|US9X|ORLANDO|FL|4000198649|CHICAGO|IL|32819|60607|328|606|2016-02-25||2016-02-25||128| |2016-02-24|128|Z1AA|Z2|32819|60607|100|||100
9|3019593796000010|3657090423000010|4055RUPLUS|USNI|HARLINGEN|TX|4000198753|SAN JUAN|TX|78550|78589|785|785|2016-02-23|2016-02-23|2016-02-23|2016-02-23|540|INTRANSIT|2016-02-24|540|Z1AA|Z2|78550|78589|100|||100
2|3019610113000001|3657108623000010|4055RUPLUS|US8Y|COLUMBUS|OH|4000198827|COLUMBUS|OH|43207|43085|432|430|2016-02-24|2016-02-24|2016-02-24|2016-02-24|570|ISS9DEL|2016-02-24|570|Z1AA|Z2|43207|43085|22|||350
0|3019610126000001||4055RUPLUS|US9X|ORLANDO|FL|4000198827|COLUMBUS|OH|32819|43085|328|430|2016-02-26||2016-02-26||570| |2016-02-24|570|Z1AA|Z2|32819|43085|100|||100
0|3019569079000010||4055RUPLUS|US9X|ORLANDO|FL|4000199063|VEGA BAJA|PR|32819|00693|328|006|2016-02-26||2016-02-26||540| |2016-02-24|540|Z1AA|Z2|32819|00693|100|||100
0|3019613769000010||4055RUPLUS|US9X|ORLANDO|FL|4000199063|VEGA BAJA|PR|32819|00693|328|006|2016-03-04||2016-03-04||540| |2016-02-24|540|Z1AA|Z2|32819|00693|100|||100
0|3019610650000010||4055RUPLUS|US9X|ORLANDO|FL|4000199174|BROWNSVILLE|TX|32819|78521|328|785|2016-02-25||2016-02-25||570| |2016-02-24|570|Z1AA|Z2|32819|78521|100|||100
9|3019479895000009|3657063280000010|4055RUPLUS|USIR|BALTIMORE|MD|4000199218|HURLOCK|MD|21230|21643|212|216|2016-02-23|2016-02-23|2016-02-23|2016-02-23|360|INTRANSIT|2016-02-24|360|Z1AA|Z2|21230|21643|100|||100
2|3019564148000002|3657061513000010|4055RUPLUS|USIR|BALTIMORE|MD|4000199218|HURLOCK|MD|21230|21643|212|216|2016-02-24|2016-02-24|2016-02-24|2016-02-24|570|ISS9DEL|2016-02-24|570|Z1AA|Z2|21230|21643|83|||450
2|3019479895000010|3657063281000010|4055RUPLUS|USIR|BALTIMORE|MD|4000199218|HURLOCK|MD|21230|21643|212|216|2016-02-25|2016-02-25|2016-02-25|2016-02-25|570|ISS9DEL|2016-02-24|570|Z1AA|Z2|21230|21643|83|||450
2|3019564148000004|3657061514000010|4055RUPLUS|USIR|BALTIMORE|MD|4000199218|HURLOCK|MD|21230|21643|212|216|2016-02-29|2016-02-29|2016-02-29|2016-02-29|570|ISS9DEL|2016-02-24|570|Z1AA|Z2|21230|21643|83|||450
0|3019564148000006||4055RUPLUS|US9X|ORLANDO|FL|4000199218|HURLOCK|MD|32819|21643|328|216|2016-03-07||2016-03-07||570| |2016-02-24|570|Z1AA|Z2|32819|21643|100|||100
0|3019564148000003||4055RUPLUS|US9X|ORLANDO|FL|4000199218|HURLOCK|MD|32819|21643|328|216|2016-03-01||2016-03-01||570| |2016-02-24|570|Z1AA|Z2|32819|21643|100|||100
0|3019564148000005||4055RUPLUS|US9X|ORLANDO|FL|4000199218|HURLOCK|MD|32819|21643|328|216|2016-03-04||2016-03-04||570| |2016-02-24|570|Z1AA|Z2|32819|21643|100|||100
0|3019584228000010||4055RUPLUS|US9X|ORLANDO|FL|4000199374|LOS MOLINOS|CA|32819|96055|328|960|2016-02-25||2016-02-25||570| |2016-02-24|570|Z1AA|Z2|32819|96055|100|||100
2|3019482834000010|3656947330000010|4055RUPLUS|USE1|ONTARIO|CA|4000199375|COLTON|CA|91761|92324|917|923|2016-02-24|2016-02-24|2016-02-24|2016-02-24|350|ISS9DEL|2016-02-24|350|Z1AA|Z1|91761|92324|21|||274
2|3019482838000010|3656947331000010|4055RUPLUS|USE1|ONTARIO|CA|4000199375|COLTON|CA|91761|92324|917|923|2016-02-24|2016-02-24|2016-02-24|2016-02-24|350|ISS9DEL|2016-02-24|350|Z1AA|Z1|91761|92324|21|||274
2|3019609876000001|3657107857000010|4055RUPLUS|UT1K|KANSAS CITY|MO|4000199398|KANSAS CITY|KS|64120|66106|641|661|2016-02-24|2016-02-24|2016-02-24|2016-02-24|570|ISS9DEL|2016-02-24|570|Z1AA|Z2|64120|66106|13|||200
0|3019602351000010||4055RUPLUS|US9X|ORLANDO|FL|4000199398|KANSAS CITY|KS|32819|66106|328|661|2016-02-25||2016-02-25||570| |2016-02-24|570|Z1AA|Z2|32819|66106|100|||100
0|3019602352000010||4055RUPLUS|US9X|ORLANDO|FL|4000199398|KANSAS CITY|KS|32819|66106|328|661|2016-02-26||2016-02-26||570| |2016-02-24|570|Z1AA|Z2|32819|66106|100|||100
0|3019609969000010||4055RUPLUS|US9X|ORLANDO|FL|4000199398|KANSAS CITY|KS|32819|66106|328|661|2016-02-29||2016-02-29||570| |2016-02-24|570|Z1AA|Z2|32819|66106|100|||100
0|3019609972000010||4055RUPLUS|US9X|ORLANDO|FL|4000199398|KANSAS CITY|KS|32819|66106|328|661|2016-03-02||2016-03-02||570| |2016-02-24|570|Z1AA|Z2|32819|66106|100|||100
0|3019609974000010||4055RUPLUS|US9X|ORLANDO|FL|4000199398|KANSAS CITY|KS|32819|66106|328|661|2016-03-03||2016-03-03||570| |2016-02-24|570|Z1AA|Z2|32819|66106|100|||100
9|3019575899000010|3657094863000010|4055RUPLUS|UT29|LAKELAND|FL|4000199473|LAKELAND|FL|33815|33801|338|338|2016-02-23|2016-02-23|2016-02-23|2016-02-23|510|INTRANSIT|2016-02-24|510|Z1AA|Z2|33815|33801|100|||100
2|3019575904000010|3657105510000010|4055RUPLUS|UT29|LAKELAND|FL|4000199473|LAKELAND|FL|33815|33801|338|338|2016-02-24|2016-02-24|2016-02-24|2016-02-24|570|ISS9DEL|2016-02-24|570|Z1AA|Z2|33815|33801|0|||400
0|3019575910000010||4055RUPLUS|US9X|ORLANDO|FL|4000199473|LAKELAND|FL|32819|33801|328|338|2016-02-25||2016-02-25||570| |2016-02-24|570|Z1AA|Z2|32819|33801|100|||100
2|3019584653000001|3657090004000010|4055RUPLUS|USE1|ONTARIO|CA|4000199553|CORONA|CA|91761|92880|917|928|2016-02-23|2016-02-23|2016-02-23|2016-02-23|300|ISS9DEL|2016-02-24|300|Z1AA|Z2|91761|92880|18|||206
9|3019569100000170|3657096910000010|4055RUPLUS|USXL|SALT LAKE CITY|UT|4000199664|SALT LAKE CITY|UT|84104|84120|841|841|2016-02-23|2016-02-23|2016-02-23|2016-02-23|540|INTRANSIT|2016-02-24|540|Z1AA|Z2|84104|84120|100|||100
2|3019569100000040|3657102197000010|4055RUPLUS|USKM|SALT LAKE CITY|UT|4000199664|SALT LAKE CITY|UT|84104|84120|841|841|2016-02-24|2016-02-24|2016-02-24|2016-02-24|570|ISS9DEL|2016-02-24|570|Z1AA|Z2|84104|84120|16|||200
0|3019613797000010||4055RUPLUS|US9X|ORLANDO|FL|4000199664|SALT LAKE CITY|UT|32819|84120|328|841|2016-02-29||2016-02-29||570| |2016-02-24|570|Z1AA|Z2|32819|84120|100|||100
0|3019569100000180||4055RUPLUS|US9X|ORLANDO|FL|4000199664|SALT LAKE CITY|UT|32819|84120|328|841|2016-02-25||2016-02-25||570| |2016-02-24|570|Z1AA|Z2|32819|84120|100|||100
0|3019613797000040||4055RUPLUS|US9X|ORLANDO|FL|4000199664|SALT LAKE CITY|UT|32819|84120|328|841|2016-03-02||2016-03-02||570| |2016-02-24|570|Z1AA|Z2|32819|84120|100|||100
0|3019613797000180||4055RUPLUS|US9X|ORLANDO|FL|4000199664|SALT LAKE CITY|UT|32819|84120|328|841|2016-03-03||2016-03-03||570| |2016-02-24|570|Z1AA|Z2|32819|84120|100|||100
0|3019613797000170||4055RUPLUS|US9X|ORLANDO|FL|4000199664|SALT LAKE CITY|UT|32819|84120|328|841|2016-03-01||2016-03-01||570| |2016-02-24|570|Z1AA|Z2|32819|84120|100|||100
2|3019569635000160|3657059238000010|4055RUPLUS|UT45|TOLLESON|AZ|4000199681|PHOENIX|AZ|85353|85043|853|850|2016-02-23|2016-02-23|2016-02-23|2016-02-23|570|ISS9DEL|2016-02-24|570|Z1AA|Z1|85353|85043|5|||205
2|3019569635000050|3657059232000010|4055RUPLUS|UT45|TOLLESON|AZ|4000199681|PHOENIX|AZ|85353|85043|853|850|2016-02-23|2016-02-23|2016-02-23|2016-02-23|570|ISS9DEL|2016-02-24|570|Z1AA|Z1|85353|85043|5|||205
2|3019569635000070|3657059252000010|4055RUPLUS|UT45|TOLLESON|AZ|4000199681|PHOENIX|AZ|85353|85043|853|850|2016-02-24|2016-02-24|2016-02-24|2016-02-24|570|ISS9DEL|2016-02-24|570|Z1AA|Z1|85353|85043|5|||205
2|3019569635000060|3657059245000010|4055RUPLUS|UT45|TOLLESON|AZ|4000199681|PHOENIX|AZ|85353|85043|853|850|2016-02-24|2016-02-24|2016-02-24|2016-02-24|570|ISS9DEL|2016-02-24|570|Z1AA|Z1|85353|85043|5|||205
2|3019569635000080|3657059257000010|4055RUPLUS|UT45|TOLLESON|AZ|4000199681|PHOENIX|AZ|85353|85043|853|850|2016-02-24|2016-02-24|2016-02-24|2016-02-24|570|ISS9DEL|2016-02-24|570|Z1AA|Z1|85353|85043|5|||205
2|3019569635000170|3657059274000010|4055RUPLUS|UT45|TOLLESON|AZ|4000199681|PHOENIX|AZ|85353|85043|853|850|2016-02-25|2016-02-25|2016-02-25|2016-02-25|570|ISS9DEL|2016-02-24|570|Z1AA|Z1|85353|85043|5|||205
2|3019569635000100|3657059268000010|4055RUPLUS|UT45|TOLLESON|AZ|4000199681|PHOENIX|AZ|85353|85043|853|850|2016-02-25|2016-02-25|2016-02-25|2016-02-25|570|ISS9DEL|2016-02-24|570|Z1AA|Z1|85353|85043|5|||205
2|3019569635000090|3657059262000010|4055RUPLUS|UT45|TOLLESON|AZ|4000199681|PHOENIX|AZ|85353|85043|853|850|2016-02-25|2016-02-25|2016-02-25|2016-02-25|570|ISS9DEL|2016-02-24|570|Z1AA|Z1|85353|85043|5|||205
2|3019569635000110|3657059280000010|4055RUPLUS|UT45|TOLLESON|AZ|4000199681|PHOENIX|AZ|85353|85043|853|850|2016-02-26|2016-02-26|2016-02-26|2016-02-26|570|ISS9DEL|2016-02-24|570|Z1AA|Z1|85353|85043|5|||205
2|3019569635000120|3657059285000010|4055RUPLUS|UT45|TOLLESON|AZ|4000199681|PHOENIX|AZ|85353|85043|853|850|2016-02-26|2016-02-26|2016-02-26|2016-02-26|570|ISS9DEL|2016-02-24|570|Z1AA|Z1|85353|85043|5|||205
2|3019569635000130|3657059292000010|4055RUPLUS|UT45|TOLLESON|AZ|4000199681|PHOENIX|AZ|85353|85043|853|850|2016-02-26|2016-02-26|2016-02-26|2016-02-26|570|ISS9DEL|2016-02-24|570|Z1AA|Z1|85353|85043|5|||205
2|3019569635000150|3657059309000010|4055RUPLUS|UT45|TOLLESON|AZ|4000199681|PHOENIX|AZ|85353|85043|853|850|2016-02-27|2016-02-27|2016-02-27|2016-02-27|570|ISS9DEL|2016-02-24|570|Z1AA|Z1|85353|85043|5|||205
2|3019569635000140|3657059300000010|4055RUPLUS|UT45|TOLLESON|AZ|4000199681|PHOENIX|AZ|85353|85043|853|850|2016-02-27|2016-02-27|2016-02-27|2016-02-27|570|ISS9DEL|2016-02-24|570|Z1AA|Z1|85353|85043|5|||205
0|3019614382000110||4055RUPLUS|US9X|ORLANDO|FL|4000199681|PHOENIX|AZ|32819|85043|328|850|2016-03-04||2016-03-04||570| |2016-02-24|570|Z1AA|Z1|32819|85043|100|||100
0|3019614382000170||4055RUPLUS|US9X|ORLANDO|FL|4000199681|PHOENIX|AZ|32819|85043|328|850|2016-03-03||2016-03-03||570| |2016-02-24|570|Z1AA|Z1|32819|85043|100|||100
0|3019614382000020||4055RUPLUS|US9X|ORLANDO|FL|4000199681|PHOENIX|AZ|32819|85043|328|850|2016-02-29||2016-02-29||570| |2016-02-24|570|Z1AA|Z1|32819|85043|100|||100
0|3019614382000030||4055RUPLUS|US9X|ORLANDO|FL|4000199681|PHOENIX|AZ|32819|85043|328|850|2016-02-29||2016-02-29||570| |2016-02-24|570|Z1AA|Z1|32819|85043|100|||100
0|3019614382000150||4055RUPLUS|US9X|ORLANDO|FL|4000199681|PHOENIX|AZ|32819|85043|328|850|2016-03-05||2016-03-05||570| |2016-02-24|570|Z1AA|Z1|32819|85043|100|||100
0|3019614382000090||4055RUPLUS|US9X|ORLANDO|FL|4000199681|PHOENIX|AZ|32819|85043|328|850|2016-03-03||2016-03-03||570| |2016-02-24|570|Z1AA|Z1|32819|85043|100|||100
0|3019614382000060||4055RUPLUS|US9X|ORLANDO|FL|4000199681|PHOENIX|AZ|32819|85043|328|850|2016-03-02||2016-03-02||570| |2016-02-24|570|Z1AA|Z1|32819|85043|100|||100
0|3019614382000050||4055RUPLUS|US9X|ORLANDO|FL|4000199681|PHOENIX|AZ|32819|85043|328|850|2016-03-01||2016-03-01||570| |2016-02-24|570|Z1AA|Z1|32819|85043|100|||100
0|3019614382000040||4055RUPLUS|US9X|ORLANDO|FL|4000199681|PHOENIX|AZ|32819|85043|328|850|2016-03-01||2016-03-01||570| |2016-02-24|570|Z1AA|Z1|32819|85043|100|||100
0|3019614382000080||4055RUPLUS|US9X|ORLANDO|FL|4000199681|PHOENIX|AZ|32819|85043|328|850|2016-03-02||2016-03-02||570| |2016-02-24|570|Z1AA|Z1|32819|85043|100|||100
0|3019614382000130||4055RUPLUS|US9X|ORLANDO|FL|4000199681|PHOENIX|AZ|32819|85043|328|850|2016-03-04||2016-03-04||570| |2016-02-24|570|Z1AA|Z1|32819|85043|100|||100
0|3019614382000100||4055RUPLUS|US9X|ORLANDO|FL|4000199681|PHOENIX|AZ|32819|85043|328|850|2016-03-03||2016-03-03||570| |2016-02-24|570|Z1AA|Z1|32819|85043|100|||100
0|3019614382000070||4055RUPLUS|US9X|ORLANDO|FL|4000199681|PHOENIX|AZ|32819|85043|328|850|2016-03-02||2016-03-02||570| |2016-02-24|570|Z1AA|Z1|32819|85043|100|||100
0|3019614382000120||4055RUPLUS|US9X|ORLANDO|FL|4000199681|PHOENIX|AZ|32819|85043|328|850|2016-03-04||2016-03-04||570| |2016-02-24|570|Z1AA|Z1|32819|85043|100|||100
0|3019614382000160||4055RUPLUS|US9X|ORLANDO|FL|4000199681|PHOENIX|AZ|32819|85043|328|850|2016-03-01||2016-03-01||570| |2016-02-24|570|Z1AA|Z1|32819|85043|100|||100
0|3019614382000010||4055RUPLUS|US9X|ORLANDO|FL|4000199681|PHOENIX|AZ|32819|85043|328|850|2016-02-29||2016-02-29||570| |2016-02-24|570|Z1AA|Z1|32819|85043|100|||100
0|3019614382000140||4055RUPLUS|US9X|ORLANDO|FL|4000199681|PHOENIX|AZ|32819|85043|328|850|2016-03-05||2016-03-05||570| |2016-02-24|570|Z1AA|Z1|32819|85043|100|||100
2|3019601123000001|3657097773000010|4055RUPLUS|UT3A|FRESNO|CA|4000199689|SELMA|CA|93725|93662|937|936|2016-02-23|2016-02-23|2016-02-23|2016-02-23|570|ISS9DEL|2016-02-24|570|Z1AA|Z2|93725|93662|13|||291
9|3019575916000010|3657090318000010|4055RUPLUS|USRE|TOMAH|WI|4000199931|GREEN BAY|WI|54660|54311|546|543|2016-02-23|2016-02-23|2016-02-23|2016-02-23|540|INTRANSIT|2016-02-24|540|Z1AA|Z2|54660|54311|100|||100
2|3019600645000010|3657102073000010|4055RUPLUS|USRE|TOMAH|WI|4000199931|GREEN BAY|WI|54660|54311|546|543|2016-02-24|2016-02-24|2016-02-24|2016-02-24|570|ISS9DEL|2016-02-24|570|Z1AA|Z2|54660|54311|168|||300
0|3019600650000010||4055RUPLUS|US9X|ORLANDO|FL|4000199931|GREEN BAY|WI|32819|54311|328|543|2016-02-26||2016-02-26||570| |2016-02-24|570|Z1AA|Z2|32819|54311|100|||100
2|3019569694000050|3657090462000010|4055RUPLUS|USE1|ONTARIO|CA|4000200264|CITY OF INDUSTRY|CA|91761|91744|917|917|2016-02-23|2016-02-23|2016-02-23|2016-02-23|540|ISS9DEL|2016-02-24|540|Z1AA|Z2|91761|91744|21|||225
2|3019569694000020|3657101785000010|4055RUPLUS|USE1|ONTARIO|CA|4000200264|CITY OF INDUSTRY|CA|91761|91744|917|917|2016-02-24|2016-02-24|2016-02-24|2016-02-24|540|ISS9DEL|2016-02-24|540|Z1AA|Z2|91761|91744|21|||225
0|3019569694000040||4055RUPLUS|US9X|ORLANDO|FL|4000200264|CITY OF INDUSTRY|CA|32819|91744|328|917|2016-02-26||2016-02-26||540| |2016-02-24|540|Z1AA|Z2|32819|91744|100|||100
0|3019614463000030||4055RUPLUS|US9X|ORLANDO|FL|4000200264|CITY OF INDUSTRY|CA|32819|91744|328|917|2016-03-03||2016-03-03||540| |2016-02-24|540|Z1AA|Z2|32819|91744|100|||100
0|3019569694000090||4055RUPLUS|US9X|ORLANDO|FL|4000200264|CITY OF INDUSTRY|CA|32819|91744|328|917|2016-02-27||2016-02-27||540| |2016-02-24|540|Z1AA|Z2|32819|91744|100|||100
0|3019569694000030||4055RUPLUS|US9X|ORLANDO|FL|4000200264|CITY OF INDUSTRY|CA|32819|91744|328|917|2016-02-25||2016-02-25||540| |2016-02-24|540|Z1AA|Z2|32819|91744|100|||100
0|3019614463000090||4055RUPLUS|US9X|ORLANDO|FL|4000200264|CITY OF INDUSTRY|CA|32819|91744|328|917|2016-03-05||2016-03-05||540| |2016-02-24|540|Z1AA|Z2|32819|91744|100|||100
0|3019614463000050||4055RUPLUS|US9X|ORLANDO|FL|4000200264|CITY OF INDUSTRY|CA|32819|91744|328|917|2016-03-01||2016-03-01||540| |2016-02-24|540|Z1AA|Z2|32819|91744|100|||100
0|3019614463000020||4055RUPLUS|US9X|ORLANDO|FL|4000200264|CITY OF INDUSTRY|CA|32819|91744|328|917|2016-03-02||2016-03-02||540| |2016-02-24|540|Z1AA|Z2|32819|91744|100|||100
0|3019614463000040||4055RUPLUS|US9X|ORLANDO|FL|4000200264|CITY OF INDUSTRY|CA|32819|91744|328|917|2016-03-04||2016-03-04||540| |2016-02-24|540|Z1AA|Z2|32819|91744|100|||100
0|3019614463000010||4055RUPLUS|US9X|ORLANDO|FL|4000200264|CITY OF INDUSTRY|CA|32819|91744|328|917|2016-02-29||2016-02-29||540| |2016-02-24|540|Z1AA|Z2|32819|91744|100|||100
0|3019611078000010||4055RUPLUS|US9X|ORLANDO|FL|4000200366|LAKEWOOD|NJ|32819|08701|328|087|2016-02-25||2016-02-25||570| |2016-02-24|570|Z1AA|Z2|32819|08701|100|||100
9|3019601310000010|3657102074000010|4055RUPLUS|USIV|CEDAR RAPIDS|IA|4000200367|IOWA CITY|IA|52404|52240|524|522|2016-02-23|2016-02-23|2016-02-23|2016-02-23|570|INTRANSIT|2016-02-24|570|Z1AA|Z2|52404|52240|100|||100
10|3019501175000010|3656968660000010|4055RUPLUS|USKM|SALT LAKE CITY|UT|4000200404|SALT LAKE CITY|UT|84104|84104|841|841|2016-02-11|2016-02-11|2016-02-11|2016-02-11|510| |2016-02-24|510|Z1AA|Z1|84104|84104|100|||100
10|3019501184000010|3656968659000010|4055RUPLUS|USKM|SALT LAKE CITY|UT|4000200404|SALT LAKE CITY|UT|84104|84104|841|841|2016-02-15|2016-02-15|2016-02-15|2016-02-15|510| |2016-02-24|510|Z1AA|Z1|84104|84104|100|||100
10|3019501192000010|3656968665000010|4055RUPLUS|USKM|SALT LAKE CITY|UT|4000200404|SALT LAKE CITY|UT|84104|84104|841|841|2016-02-19|2016-02-19|2016-02-19|2016-02-19|510| |2016-02-24|510|Z1AA|Z1|84104|84104|100|||100
2|3019501197000010|3656968663000010|4055RUPLUS|USKM|SALT LAKE CITY|UT|4000200404|SALT LAKE CITY|UT|84104|84104|841|841|2016-02-23|2016-02-23|2016-02-23|2016-02-23|510|ISS9DEL|2016-02-24|510|Z1AA|Z1|84104|84104|5|||262
2|3019501206000010|3656968662000010|4055RUPLUS|USKM|SALT LAKE CITY|UT|4000200404|SALT LAKE CITY|UT|84104|84104|841|841|2016-02-25|2016-02-25|2016-02-25|2016-02-25|510|ISS9DEL|2016-02-24|510|Z1AA|Z1|84104|84104|5|||262
2|3019591258000010|3657084347000010|4055RUPLUS|USXK|BARRINGTON|NJ|4000200587|AVONDALE|PA|08007|19311|080|193|2016-02-25|2016-02-25|2016-02-25|2016-02-25|180|ISS9DEL|2016-02-24|180|Z1AA|Z1|08007|19311|46|||674
2|3019592441000010|3657090336000010|4055RUPLUS|USE1|ONTARIO|CA|4000200637|SANTA FE SPRINGS|CA|91761|90670|917|906|2016-02-23|2016-02-23|2016-02-23|2016-02-23|450|ISS9DEL|2016-02-24|450|Z1AA|Z2|91761|90670|26|||562
0|3019610333000010|3657108948000010|4055RUPLUS|US6T|BEAUMONT|CA|4000200637|SANTA FE SPRINGS|CA|92223|90670|922|906|2016-02-27|2016-02-27|2016-02-27|2016-02-27|440| |2016-02-24|440|Z1AA|Z2|92223|90670|100|||100
0|3019610469000010||4055RUPLUS|US9X|ORLANDO|FL|4000200637|SANTA FE SPRINGS|CA|32819|90670|328|906|2016-03-02||2016-03-02||450| |2016-02-24|450|Z1AA|Z2|32819|90670|100|||100
0|3019181793000010||4055RUPLUS|US9X|ORLANDO|FL|4000200753|BUFFALO|NY|32819|14213|328|142|2016-03-01||2016-03-01||460| |2016-02-24|460|Z1AA|Z2|32819|14213|100|||100
0|3019582148000010||4055RUPLUS|US9X|ORLANDO|FL|4000200777|PROSPERITY|SC|32819|29127|328|291|2016-03-08||2016-03-08||200| |2016-02-24|200|Z1AA|Z2|32819|29127|100|||100
0|3019413380000010||4055RUPLUS|US9X|ORLANDO|FL|4000200848|PHOENIX|AZ|32819|85043|328|850|2016-03-01||2016-03-01||570| |2016-02-24|570|Z1AA|Z2|32819|85043|100|||100
0|3019610184000010||4055RUPLUS|US9X|ORLANDO|FL|4000200927|GERMANTOWN|WI|32819|53022|328|530|2016-02-25||2016-02-25||570| |2016-02-24|570|Z1AA|Z2|32819|53022|100|||100
10|3019463280000010|3656978722000010|4055RUPLUS|CA90|NEW BRUNSWICK|NB|4000200973|FALL RIVER|MA|E4P 0C8|02720|E4P|027|2016-02-10|2016-02-10|2016-02-10|2016-02-09|510| |2016-02-24|510|Z1AA|Z2|E4P 0C8|02720|100|||100
2|3019583507000010|3657095859000010|4055RUPLUS|UT33|NORWOOD|MA|4000200973|FALL RIVER|MA|02062|02720|020|027|2016-02-24|2016-02-24|2016-02-24|2016-02-24|510|ISS9DEL|2016-02-24|510|Z1AA|Z2|02062|02720|46|||251
2|3019583509000010|3657097665000010|4055RUPLUS|UT33|NORWOOD|MA|4000200973|FALL RIVER|MA|02062|02720|020|027|2016-02-25|2016-02-25|2016-02-25|2016-02-25|510|ISS9DEL|2016-02-24|510|Z1AA|Z2|02062|02720|46|||251
0|3019583510000010||4055RUPLUS|US9X|ORLANDO|FL|4000200973|FALL RIVER|MA|32819|02720|328|027|2016-02-26||2016-02-26||510| |2016-02-24|510|Z1AA|Z2|32819|02720|100|||100
2|3019607616000010|3657105795000010|4055RUPLUS|UT76|GRAND RAPIDS|MI|4000201038|LANSING|MI|49512|48912|495|489|2016-02-24|2016-02-24|2016-02-24|2016-02-24|150|ISS9DEL|2016-02-24|150|Z1AA|Z1|49512|48912|60|||632
0|3019600493000010||4055RUPLUS|US9X|ORLANDO|FL|4000201125|ELLENWOOD|GA|32819|30294|328|302|2016-03-03||2016-03-03||570| |2016-02-24|570|Z1AA|Z2|32819|30294|100|||100
0|3019610256000010||4055RUPLUS|US9X|ORLANDO|FL|4000201220|STOCKTON|CA|32819|95206|328|952|2016-02-25||2016-02-25||570| |2016-02-24|570|Z1AA|Z2|32819|95206|100|||100
0|3019600655000010|3657108401000010|4055RUPLUS|US8X|SOUTH RIVER|NJ|4000201243|ANNAPOLIS JUNCTION|MD|08882|20701|088|207|2016-02-23|2016-02-23|2016-02-23|2016-02-22|570| |2016-02-24|570|Z1AA|Z2|08882|20701|100|||100
0|3019600658000010||4055RUPLUS|US9X|ORLANDO|FL|4000201243|ANNAPOLIS JUNCTION|MD|32819|20701|328|207|2016-02-26||2016-02-26||570| |2016-02-24|570|Z1AA|Z2|32819|20701|100|||100
0|3019607626000001||4055RUPLUS|US9X|ORLANDO|FL|4000201245|PHOENIX|AZ|32819|85043|328|850|2016-02-25||2016-02-25||570| |2016-02-24|570|Z1AA|Z2|32819|85043|100|||100
10|3019567112000010|3657063499000010|4055RUPLUS|CA1C|CALGARY|AB|4000201252|SUMNER|WA|T2B 3N3|98391|T2B|983|2016-02-19|2016-02-19|2016-02-19|2016-02-18|570| |2016-02-24|570|Z1AA|Z2|T2B 3N3|98391|100|||100
1|3019611250000001||4055RUPLUS|USHD|LAKEWOOD|WA|4000201252|SUMNER|WA|98499|98391|984|983|2016-02-24||2016-02-24||570|ISS2MAXDISTSRC-5ZIP|2016-02-24|570|Z1AA|Z2|98499|98391|22|ISS2MAXDISTSRC-5ZIP_USHD->4000201252-202|0.1144|549
0|3019601148000020||4055RUPLUS|US9X|ORLANDO|FL|4000201282|EL CAJON|CA|32819|92021|328|920|2016-02-26||2016-02-26||300| |2016-02-24|300|Z1AA|Z2|32819|92021|100|||100
9|3019583092000010|3657087423000010|4055RUPLUS|CA44| |BC|4000201588|SUMNER|WA|V3V 3X5|98390|V3V|983|2016-02-23|2016-02-23|2016-02-23|2016-02-22|540|INTRANSIT|2016-02-24|540|Z1AA|Z2|V3V 3X5|98390|100|||100
0|3019583093000010|3657097696000010|4055RUPLUS|CA1C|CALGARY|AB|4000201588|SUMNER|WA|T2B 3N3|98390|T2B|983|2016-02-25|2016-02-25|2016-02-25|2016-02-24|540| |2016-02-24|540|Z1AA|Z2|T2B 3N3|98390|100|||100
