STATUS|CO_ORDERID|LOADID|CO_ITEM|SOURCE|S_CITY|S_STATE|DEST|D_CITY|D_STATE|SOURCE_PC|DEST_PC|SOURCE_GEO|DEST_GEO|NEEDARRIVDATE|SCHEDARRIVDATE|NEEDSHIPDATE|SCHEDSHIPDATE|QTY|SOURCING|RUN_DATE|CO_QTY|U_SALES_DOCUMENT|U_SHIP_CONDITION|PC_SOURCE|PC_DEST|DISTANCE|COST|VALUE|INITIAL_COST|P1|FIRMSW
1|3019658954000040||4055RUPLUS|US8R|FORT WORTH|TX|4000263668|FORT WORTH|TX|76177|76131|761|761|2016-03-10|2016-03-10|2016-03-10|2016-03-10|570|ISS2MAXDISTSRC-5ZIP|2016-03-01|570|Z1AA|Z2|76177|76131|15|ISS2MAXDISTSRC-5ZIP_US8R->4000263668-202|0.504|242|0|0
1|3019658954000020||4055RUPLUS|US8R|FORT WORTH|TX|4000263668|FORT WORTH|TX|76177|76131|761|761|2016-03-11|2016-03-11|2016-03-11|2016-03-11|570|ISS2MAXDISTSRC-5ZIP|2016-03-01|570|Z1AA|Z2|76177|76131|15|ISS2MAXDISTSRC-5ZIP_US8R->4000263668-202|0.504|242|0|0
2|3019614584000010|3657152139000010|4055RUPLUS|UT1F|ATLANTA|GA|4000263681|ATLANTA|GA|30336|30349|303|303|2016-03-01|2016-03-01|2016-03-01|2016-03-01|570|ISS9DEL|2016-03-01|570|Z1AA|Z2|30336|30349|17|||423|1|0
2|3019614584000060|3657161844000010|4055RUPLUS|UT1F|ATLANTA|GA|4000263681|ATLANTA|GA|30336|30349|303|303|2016-03-02|2016-03-02|2016-03-02|2016-03-02|570|ISS9DEL|2016-03-01|570|Z1AA|Z2|30336|30349|17|||423|1|0
2|3019614584000100|3657161846000010|4055RUPLUS|UT1F|ATLANTA|GA|4000263681|ATLANTA|GA|30336|30349|303|303|2016-03-02|2016-03-02|2016-03-02|2016-03-02|570|ISS9DEL|2016-03-01|570|Z1AA|Z2|30336|30349|17|||423|1|0
1|3019614584000030||4055RUPLUS|UT1F|ATLANTA|GA|4000263681|ATLANTA|GA|30336|30349|303|303|2016-03-03|2016-03-03|2016-03-03|2016-03-03|570|ISSP1LANES-5ZIP|2016-03-01|570|Z1AA|Z2|30336|30349|17|ISSP1LANES-5ZIP_UT1F->4000263681-202|0.0881|423|1|1
1|3019614584000070||4055RUPLUS|UT1F|ATLANTA|GA|4000263681|ATLANTA|GA|30336|30349|303|303|2016-03-04|2016-03-04|2016-03-04|2016-03-04|570|ISSP1LANES-5ZIP|2016-03-01|570|Z1AA|Z2|30336|30349|17|ISSP1LANES-5ZIP_UT1F->4000263681-202|0.0881|423|1|1
1|3019614584000110||4055RUPLUS|UT1F|ATLANTA|GA|4000263681|ATLANTA|GA|30336|30349|303|303|2016-03-04|2016-03-04|2016-03-04|2016-03-04|570|ISSP1LANES-5ZIP|2016-03-01|570|Z1AA|Z2|30336|30349|17|ISSP1LANES-5ZIP_UT1F->4000263681-202|0.0881|423|1|1
1|3019658953000090||4055RUPLUS|UT1F|ATLANTA|GA|4000263681|ATLANTA|GA|30336|30349|303|303|2016-03-07|2016-03-07|2016-03-07|2016-03-07|570|ISSP1LANES-5ZIP|2016-03-01|570|Z1AA|Z2|30336|30349|17|ISSP1LANES-5ZIP_UT1F->4000263681-202|0.0881|423|1|0
1|3019658953000010||4055RUPLUS|UT1F|ATLANTA|GA|4000263681|ATLANTA|GA|30336|30349|303|303|2016-03-08|2016-03-08|2016-03-08|2016-03-08|570|ISSP1LANES-5ZIP|2016-03-01|570|Z1AA|Z2|30336|30349|17|ISSP1LANES-5ZIP_UT1F->4000263681-202|0.0881|423|1|0
1|3019658953000100||4055RUPLUS|UT1F|ATLANTA|GA|4000263681|ATLANTA|GA|30336|30349|303|303|2016-03-09|2016-03-09|2016-03-09|2016-03-09|570|ISSP1LANES-5ZIP|2016-03-01|570|Z1AA|Z2|30336|30349|17|ISSP1LANES-5ZIP_UT1F->4000263681-202|0.0881|423|1|0
1|3019658953000060||4055RUPLUS|UT1F|ATLANTA|GA|4000263681|ATLANTA|GA|30336|30349|303|303|2016-03-09|2016-03-09|2016-03-09|2016-03-09|570|ISSP1LANES-5ZIP|2016-03-01|570|Z1AA|Z2|30336|30349|17|ISSP1LANES-5ZIP_UT1F->4000263681-202|0.0881|423|1|0
1|3019658953000030||4055RUPLUS|UT1F|ATLANTA|GA|4000263681|ATLANTA|GA|30336|30349|303|303|2016-03-10|2016-03-10|2016-03-10|2016-03-10|570|ISSP1LANES-5ZIP|2016-03-01|570|Z1AA|Z2|30336|30349|17|ISSP1LANES-5ZIP_UT1F->4000263681-202|0.0881|423|1|0
1|3019658953000110||4055RUPLUS|UT1F|ATLANTA|GA|4000263681|ATLANTA|GA|30336|30349|303|303|2016-03-11|2016-03-11|2016-03-11|2016-03-11|570|ISSP1LANES-5ZIP|2016-03-01|570|Z1AA|Z2|30336|30349|17|ISSP1LANES-5ZIP_UT1F->4000263681-202|0.0881|423|1|0
1|3019658953000070||4055RUPLUS|UT1F|ATLANTA|GA|4000263681|ATLANTA|GA|30336|30349|303|303|2016-03-11|2016-03-11|2016-03-11|2016-03-11|570|ISSP1LANES-5ZIP|2016-03-01|570|Z1AA|Z2|30336|30349|17|ISSP1LANES-5ZIP_UT1F->4000263681-202|0.0881|423|1|0
0|3019658953000020||4055RUPLUS|US9X|ORLANDO|FL|4000263681|ATLANTA|GA|32819|30349|328|303|2016-03-07||2016-03-07||570|UNMET|2016-03-01|570|Z1AA|Z2|32819|30349|100|||100|0|0
9|3019614627000010|3657141598000010|4055RUPLUS|UT56|TRACY|CA|4000263819|LATHROP|CA|95304|95330|953|953|2016-03-01|2016-03-01|2016-03-01|2016-03-01|540|UNPLANNED|2016-03-01|540|Z1AA|Z2|95304|95330|7|||207|0|0
2|3019614627000020|3657163351000010|4055RUPLUS|UT56|TRACY|CA|4000263819|LATHROP|CA|95304|95330|953|953|2016-03-03|2016-03-03|2016-03-03|2016-03-03|570|ISS9DEL|2016-03-01|570|Z1AA|Z2|95304|95330|7|||207|1|0
1|3019658974000010||4055RUPLUS|UT56|TRACY|CA|4000263819|LATHROP|CA|95304|95330|953|953|2016-03-08|2016-03-08|2016-03-08|2016-03-08|570|ISS2MAXDISTSRC-5ZIP|2016-03-01|570|Z1AA|Z2|95304|95330|7|ISS2MAXDISTSRC-5ZIP_UT56->4000263819-202|0.0431|207|1|0
1|3019658974000020||4055RUPLUS|UT56|TRACY|CA|4000263819|LATHROP|CA|95304|95330|953|953|2016-03-10|2016-03-10|2016-03-10|2016-03-10|570|ISS2MAXDISTSRC-5ZIP|2016-03-01|570|Z1AA|Z2|95304|95330|7|ISS2MAXDISTSRC-5ZIP_UT56->4000263819-202|0.0431|207|1|0
1|3019491219000010||4055RUPLUS|USIE|ROMEOVILLE|IL|4000263828|UNIVERSITY PARK|IL|60446|60484|604|604|2016-03-08|2016-03-08|2016-03-08|2016-03-08|570|ISS2MAXDISTSRC-5ZIP|2016-03-01|570|Z1AA|Z2|60446|60484|35|ISS2MAXDISTSRC-5ZIP_USIE->4000263828-202|0.0713|342|1|0
2|3019614594000040|3657157801000010|4055RUPLUS|USKI|MIRA LOMA|CA|4000263849|FONTANA|CA|91752|92337|917|923|2016-03-02|2016-03-02|2016-03-02|2016-03-02|570|ISS9DEL|2016-03-01|570|Z1AA|Z2|91752|92337|15|||552|1|0
1|3019614594000030||4055RUPLUS|USE1|ONTARIO|CA|4000263849|FONTANA|CA|91761|92337|917|923|2016-03-04|2016-03-04|2016-03-04|2016-03-04|570|ISS2MAXDISTSRC-5ZIP|2016-03-01|570|Z1AA|Z2|91761|92337|17|ISS2MAXDISTSRC-5ZIP_USE1->4000263849-202|0.475|228|0|1
1|3019658957000010||4055RUPLUS|USKI|MIRA LOMA|CA|4000263849|FONTANA|CA|91752|92337|917|923|2016-03-07|2016-03-07|2016-03-07|2016-03-07|570|ISSP1LANES-5ZIP|2016-03-01|570|Z1AA|Z2|91752|92337|15|ISSP1LANES-5ZIP_USKI->4000263849-202|0.115|552|1|0
1|3019658957000040||4055RUPLUS|USKI|MIRA LOMA|CA|4000263849|FONTANA|CA|91752|92337|917|923|2016-03-09|2016-03-09|2016-03-09|2016-03-09|570|ISSP1LANES-5ZIP|2016-03-01|570|Z1AA|Z2|91752|92337|15|ISSP1LANES-5ZIP_USKI->4000263849-202|0.115|552|1|0
1|3019658957000030||4055RUPLUS|USKI|MIRA LOMA|CA|4000263849|FONTANA|CA|91752|92337|917|923|2016-03-11|2016-03-11|2016-03-11|2016-03-11|570|ISSP1LANES-5ZIP|2016-03-01|570|Z1AA|Z2|91752|92337|15|ISSP1LANES-5ZIP_USKI->4000263849-202|0.115|552|1|0
0|3019557179000020||4055RUPLUS|US9X|ORLANDO|FL|4000263859|GRAND RAPIDS|MI|32819|49512|328|495|2016-03-04||2016-03-04||1000|UNMET|2016-03-01|1000|Z1AA|Z2|32819|49512|100|||100|2|0
1|3019465284000010||4055RUPLUS|USOG|HOUSTON|TX|4000264524|MISSOURI CITY|TX|77049|77489|770|774|2016-03-03|2016-03-03|2016-03-03|2016-03-03|360|ISS2MAXDISTSRC-3ZIP|2016-03-01|360|Z1AA|Z2|77049|77489|28|ISS2MAXDISTSRC-3ZIP_USOG->4000264524-202|1.181|567|0|1
1|3019465273000020||4055RUPLUS|USNT|HOUSTON|TX|4000264524|MISSOURI CITY|TX|77029|77489|770|774|2016-03-08|2016-03-08|2016-03-08|2016-03-08|360|ISS2MAXDISTSRC-5ZIP|2016-03-01|360|Z1AA|Z2|77029|77489|22|ISS2MAXDISTSRC-5ZIP_USNT->4000264524-202|0.642|308|1|0
1|3019465279000020||4055RUPLUS|USNT|HOUSTON|TX|4000264524|MISSOURI CITY|TX|77029|77489|770|774|2016-03-10|2016-03-10|2016-03-10|2016-03-10|360|ISS2MAXDISTSRC-5ZIP|2016-03-01|360|Z1AA|Z2|77029|77489|22|ISS2MAXDISTSRC-5ZIP_USNT->4000264524-202|0.642|308|1|0
4|3019465279000030||4055RUPLUS|USNT|HOUSTON|TX|4000264524|MISSOURI CITY|TX|77029|77489|770|774|2016-03-15|2016-03-15|2016-03-15|2016-03-15|360|ISS2MAXDISTSRC-5ZIP|2016-03-01|360|Z1AA|Z2|77029|77489|22|ISS2MAXDISTSRC-5ZIP_USNT->4000264524-202|0.642|308|1|0
2|3019652830000010|3657162793000010|4055RUPLUS|UT3C|INDIANAPOLIS|IN|4000264547|SEYMOUR|IN|46241|47274|462|472|2016-03-03|2016-03-03|2016-03-03|2016-03-02|570|ISS9DEL|2016-03-01|570|Z1AA|Z2|46241|47274|100|||100|2|0
1|3019615288000001||4055RUPLUS|USOG|HOUSTON|TX|4000264644|HOUSTON|TX|77049|77011|770|770|2016-03-03|2016-03-03|2016-03-03|2016-03-03|570|ISS2MAXDISTSRC-3ZIP|2016-03-01|570|Z1AA|Z2|77049|77011|100|ISS2MAXDISTSRC-3ZIP_USOG->4000264644-202|10|100|0|1
1|3019659558000001||4055RUPLUS|USV8|HOUSTON|TX|4000264644|HOUSTON|TX|77028|77011|770|770|2016-03-10|2016-03-10|2016-03-10|2016-03-10|570|ISS2MAXDISTSRC-3ZIP|2016-03-01|570|Z1AA|Z2|77028|77011|100|ISS2MAXDISTSRC-3ZIP_USV8->4000264644-202|10|100|0|0
2|3019609175000010|3657106794000010|4055RUPLUS|USA6|CHESTER|VA|4000264761|RICHMOND|VA|23836|23237|238|232|2016-03-01|2016-03-01|2016-03-01|2016-03-01|570|ISS9DEL|2016-03-01|570|Z1AA|Z1|23836|23237|17|||300|1|0
2|3019609176000010|3657106798000010|4055RUPLUS|USA6|CHESTER|VA|4000264761|RICHMOND|VA|23836|23237|238|232|2016-03-01|2016-03-01|2016-03-01|2016-03-01|570|ISS9DEL|2016-03-01|570|Z1AA|Z1|23836|23237|17|||300|1|0
2|3019609177000010|3657106793000010|4055RUPLUS|USA6|CHESTER|VA|4000264761|RICHMOND|VA|23836|23237|238|232|2016-03-01|2016-03-01|2016-03-01|2016-03-01|570|ISS9DEL|2016-03-01|570|Z1AA|Z1|23836|23237|17|||300|1|0
2|3019609189000010|3657106808000010|4055RUPLUS|USA6|CHESTER|VA|4000264761|RICHMOND|VA|23836|23237|238|232|2016-03-02|2016-03-02|2016-03-02|2016-03-02|570|ISS9DEL|2016-03-01|570|Z1AA|Z1|23836|23237|17|||300|1|0
2|3019609191000010|3657106804000010|4055RUPLUS|USA6|CHESTER|VA|4000264761|RICHMOND|VA|23836|23237|238|232|2016-03-02|2016-03-02|2016-03-02|2016-03-02|570|ISS9DEL|2016-03-01|570|Z1AA|Z1|23836|23237|17|||300|1|0
2|3019609186000010|3657106792000010|4055RUPLUS|USA6|CHESTER|VA|4000264761|RICHMOND|VA|23836|23237|238|232|2016-03-02|2016-03-02|2016-03-02|2016-03-02|570|ISS9DEL|2016-03-01|570|Z1AA|Z1|23836|23237|17|||300|1|0
2|3019609185000010|3657106806000010|4055RUPLUS|USA6|CHESTER|VA|4000264761|RICHMOND|VA|23836|23237|238|232|2016-03-02|2016-03-02|2016-03-02|2016-03-02|570|ISS9DEL|2016-03-01|570|Z1AA|Z1|23836|23237|17|||300|1|0
2|3019609207000010|3657106791000010|4055RUPLUS|USA6|CHESTER|VA|4000264761|RICHMOND|VA|23836|23237|238|232|2016-03-03|2016-03-03|2016-03-03|2016-03-03|570|ISS9DEL|2016-03-01|570|Z1AA|Z1|23836|23237|17|||300|1|0
2|3019609210000010|3657106801000010|4055RUPLUS|USA6|CHESTER|VA|4000264761|RICHMOND|VA|23836|23237|238|232|2016-03-03|2016-03-03|2016-03-03|2016-03-03|570|ISS9DEL|2016-03-01|570|Z1AA|Z1|23836|23237|17|||300|1|0
2|3019609208000010|3657106797000010|4055RUPLUS|USA6|CHESTER|VA|4000264761|RICHMOND|VA|23836|23237|238|232|2016-03-03|2016-03-03|2016-03-03|2016-03-03|570|ISS9DEL|2016-03-01|570|Z1AA|Z1|23836|23237|17|||300|1|0
2|3019609206000010|3657106807000010|4055RUPLUS|USA6|CHESTER|VA|4000264761|RICHMOND|VA|23836|23237|238|232|2016-03-03|2016-03-03|2016-03-03|2016-03-03|570|ISS9DEL|2016-03-01|570|Z1AA|Z1|23836|23237|17|||300|1|0
2|3019609222000010|3657106812000010|4055RUPLUS|USA6|CHESTER|VA|4000264761|RICHMOND|VA|23836|23237|238|232|2016-03-04|2016-03-04|2016-03-04|2016-03-04|570|ISS9DEL|2016-03-01|570|Z1AA|Z1|23836|23237|17|||300|1|0
2|3019609226000010|3657106814000010|4055RUPLUS|USA6|CHESTER|VA|4000264761|RICHMOND|VA|23836|23237|238|232|2016-03-04|2016-03-04|2016-03-04|2016-03-04|570|ISS9DEL|2016-03-01|570|Z1AA|Z1|23836|23237|17|||300|1|0
2|3019609221000010|3657106811000010|4055RUPLUS|USA6|CHESTER|VA|4000264761|RICHMOND|VA|23836|23237|238|232|2016-03-04|2016-03-04|2016-03-04|2016-03-04|570|ISS9DEL|2016-03-01|570|Z1AA|Z1|23836|23237|17|||300|1|0
2|3019609225000010|3657106813000010|4055RUPLUS|USA6|CHESTER|VA|4000264761|RICHMOND|VA|23836|23237|238|232|2016-03-04|2016-03-04|2016-03-04|2016-03-04|570|ISS9DEL|2016-03-01|570|Z1AA|Z1|23836|23237|17|||300|1|0
0|3019609235000010|3657106817000010|4055RUPLUS|USA6|CHESTER|VA|4000264761|RICHMOND|VA|23836|23237|238|232|2016-03-05|2016-03-05|2016-03-05|2016-03-05|570|UNMET|2016-03-01|570|Z1AA|Z1|23836|23237|100|||100|0|0
0|3019609233000010|3657106816000010|4055RUPLUS|USA6|CHESTER|VA|4000264761|RICHMOND|VA|23836|23237|238|232|2016-03-05|2016-03-05|2016-03-05|2016-03-05|570|UNMET|2016-03-01|570|Z1AA|Z1|23836|23237|100|||100|0|0
0|3019609237000010|3657106818000010|4055RUPLUS|USA6|CHESTER|VA|4000264761|RICHMOND|VA|23836|23237|238|232|2016-03-05|2016-03-05|2016-03-05|2016-03-05|570|UNMET|2016-03-01|570|Z1AA|Z1|23836|23237|100|||100|0|0
2|3019652092000010|3657160915000010|4055RUPLUS|USA6|CHESTER|VA|4000264761|RICHMOND|VA|23836|23237|238|232|2016-03-07|2016-03-07|2016-03-07|2016-03-07|570|ISS9DEL|2016-03-01|570|Z1AA|Z1|23836|23237|17|||300|1|0
2|3019652093000010|3657160923000010|4055RUPLUS|USA6|CHESTER|VA|4000264761|RICHMOND|VA|23836|23237|238|232|2016-03-07|2016-03-07|2016-03-07|2016-03-07|570|ISS9DEL|2016-03-01|570|Z1AA|Z1|23836|23237|17|||300|1|0
2|3019652095000010|3657160921000010|4055RUPLUS|USA6|CHESTER|VA|4000264761|RICHMOND|VA|23836|23237|238|232|2016-03-07|2016-03-07|2016-03-07|2016-03-07|570|ISS9DEL|2016-03-01|570|Z1AA|Z1|23836|23237|17|||300|1|0
2|3019652091000010|3657160925000010|4055RUPLUS|USA6|CHESTER|VA|4000264761|RICHMOND|VA|23836|23237|238|232|2016-03-07|2016-03-07|2016-03-07|2016-03-07|570|ISS9DEL|2016-03-01|570|Z1AA|Z1|23836|23237|17|||300|1|0
2|3019652106000010|3657160927000010|4055RUPLUS|USA6|CHESTER|VA|4000264761|RICHMOND|VA|23836|23237|238|232|2016-03-08|2016-03-08|2016-03-08|2016-03-08|570|ISS9DEL|2016-03-01|570|Z1AA|Z1|23836|23237|17|||300|1|0
