STATUS|CO_ORDERID|LOADID|CO_ITEM|SOURCE|S_CITY|S_STATE|DEST|D_CITY|D_STATE|SOURCE_PC|DEST_PC|SOURCE_GEO|DEST_GEO|NEEDARRIVDATE|SCHEDARRIVDATE|NEEDSHIPDATE|SCHEDSHIPDATE|QTY|SOURCING|RUN_DATE|CO_QTY|U_SALES_DOCUMENT|U_SHIP_CONDITION|PC_SOURCE|PC_DEST|DISTANCE|COST|VALUE|INITIAL_COST|P1
2|3019569143000110|3657107390000010|4055RUPLUS|USIE|ROMEOVILLE|IL|4000206374|UNIVERSITY PARK|IL|60446|60484|604|604|2016-02-25|2016-02-25|2016-02-25|2016-02-25|570|ISS9DEL|2016-02-24|570|Z1AA|Z2|60446|60484|35|||342|1
2|3019569143000130|3657107393000010|4055RUPLUS|USIE|ROMEOVILLE|IL|4000206374|UNIVERSITY PARK|IL|60446|60484|604|604|2016-02-25|2016-02-25|2016-02-25|2016-02-25|570|ISS9DEL|2016-02-24|570|Z1AA|Z2|60446|60484|35|||342|1
2|3019569143000120|3657107392000010|4055RUPLUS|USIE|ROMEOVILLE|IL|4000206374|UNIVERSITY PARK|IL|60446|60484|604|604|2016-02-26|2016-02-26|2016-02-26|2016-02-26|570|ISS9DEL|2016-02-24|570|Z1AA|Z2|60446|60484|35|||342|1
2|3019569143000070|3657107386000010|4055RUPLUS|USIE|ROMEOVILLE|IL|4000206374|UNIVERSITY PARK|IL|60446|60484|604|604|2016-02-27|2016-02-27|2016-02-27|2016-02-27|570|ISS9DEL|2016-02-24|570|Z1AA|Z2|60446|60484|35|||342|1
2|3019569143000090|3657107388000010|4055RUPLUS|USIE|ROMEOVILLE|IL|4000206374|UNIVERSITY PARK|IL|60446|60484|604|604|2016-02-27|2016-02-27|2016-02-27|2016-02-27|570|ISS9DEL|2016-02-24|570|Z1AA|Z2|60446|60484|35|||342|1
1|3019613847000160||4055RUPLUS|USIE|ROMEOVILLE|IL|4000206374|UNIVERSITY PARK|IL|60446|60484|604|604|2016-03-02||2016-03-02||570|ISS2MAXDISTSRC-5ZIP|2016-02-24|570|Z1AA|Z2|60446|60484|35|ISS2MAXDISTSRC-5ZIP_USIE->4000206374-202|0.0713|342|1
1|3019619639000001||4055RUPLUS|USIE|ROMEOVILLE|IL|4000206374|UNIVERSITY PARK|IL|60446|60484|604|604|2016-02-26||2016-02-26||570|ISS2MAXDISTSRC-5ZIP|2016-02-24|570|Z1AA|Z2|60446|60484|35|ISS2MAXDISTSRC-5ZIP_USIE->4000206374-202|0.0713|342|1
1|3019613847000130||4055RUPLUS|USIE|ROMEOVILLE|IL|4000206374|UNIVERSITY PARK|IL|60446|60484|604|604|2016-03-03||2016-03-03||570|ISS2MAXDISTSRC-5ZIP|2016-02-24|570|Z1AA|Z2|60446|60484|35|ISS2MAXDISTSRC-5ZIP_USIE->4000206374-202|0.0713|342|1
4|3019613847000090||4055RUPLUS|USIE|ROMEOVILLE|IL|4000206374|UNIVERSITY PARK|IL|60446|60484|604|604|2016-03-05||2016-03-05||570|UNUSEDSMQTY|2016-02-24|570|Z1AA|Z2|60446|60484|35|||342|1
1|3019613847000150||4055RUPLUS|USIE|ROMEOVILLE|IL|4000206374|UNIVERSITY PARK|IL|60446|60484|604|604|2016-02-29||2016-02-29||570|ISS2MAXDISTSRC-5ZIP|2016-02-24|570|Z1AA|Z2|60446|60484|35|ISS2MAXDISTSRC-5ZIP_USIE->4000206374-202|0.0713|342|1
1|3019619639000003||4055RUPLUS|USIE|ROMEOVILLE|IL|4000206374|UNIVERSITY PARK|IL|60446|60484|604|604|2016-02-26||2016-02-26||570|ISS2MAXDISTSRC-5ZIP|2016-02-24|570|Z1AA|Z2|60446|60484|35|ISS2MAXDISTSRC-5ZIP_USIE->4000206374-202|0.0713|342|1
1|3019613847000020||4055RUPLUS|USIE|ROMEOVILLE|IL|4000206374|UNIVERSITY PARK|IL|60446|60484|604|604|2016-03-01||2016-03-01||570|ISS2MAXDISTSRC-5ZIP|2016-02-24|570|Z1AA|Z2|60446|60484|35|ISS2MAXDISTSRC-5ZIP_USIE->4000206374-202|0.0713|342|1
1|3019613847000120||4055RUPLUS|USIE|ROMEOVILLE|IL|4000206374|UNIVERSITY PARK|IL|60446|60484|604|604|2016-03-04||2016-03-04||570|ISS2MAXDISTSRC-5ZIP|2016-02-24|570|Z1AA|Z2|60446|60484|35|ISS2MAXDISTSRC-5ZIP_USIE->4000206374-202|0.0713|342|1
4|3019613847000070||4055RUPLUS|USIE|ROMEOVILLE|IL|4000206374|UNIVERSITY PARK|IL|60446|60484|604|604|2016-03-05||2016-03-05||570|UNUSEDSMQTY|2016-02-24|570|Z1AA|Z2|60446|60484|35|||342|1
1|3019613847000110||4055RUPLUS|USIE|ROMEOVILLE|IL|4000206374|UNIVERSITY PARK|IL|60446|60484|604|604|2016-03-03||2016-03-03||570|ISS2MAXDISTSRC-5ZIP|2016-02-24|570|Z1AA|Z2|60446|60484|35|ISS2MAXDISTSRC-5ZIP_USIE->4000206374-202|0.0713|342|1
1|3019613847000060||4055RUPLUS|USIE|ROMEOVILLE|IL|4000206374|UNIVERSITY PARK|IL|60446|60484|604|604|2016-03-02||2016-03-02||570|ISS2MAXDISTSRC-5ZIP|2016-02-24|570|Z1AA|Z2|60446|60484|35|ISS2MAXDISTSRC-5ZIP_USIE->4000206374-202|0.0713|342|1
1|3019613847000050||4055RUPLUS|USIE|ROMEOVILLE|IL|4000206374|UNIVERSITY PARK|IL|60446|60484|604|604|2016-03-01||2016-03-01||570|ISS2MAXDISTSRC-5ZIP|2016-02-24|570|Z1AA|Z2|60446|60484|35|ISS2MAXDISTSRC-5ZIP_USIE->4000206374-202|0.0713|342|1
1|3019619639000002||4055RUPLUS|USIE|ROMEOVILLE|IL|4000206374|UNIVERSITY PARK|IL|60446|60484|604|604|2016-02-26||2016-02-26||570|ISS2MAXDISTSRC-5ZIP|2016-02-24|570|Z1AA|Z2|60446|60484|35|ISS2MAXDISTSRC-5ZIP_USIE->4000206374-202|0.0713|342|1
0|3019613847000140||4055RUPLUS|US9X|ORLANDO|FL|4000206374|UNIVERSITY PARK|IL|32819|60484|328|604|2016-02-28||2016-02-28||570|UNMET|2016-02-24|570|Z1AA|Z2|32819|60484|100|||100|0
0|3019613847000010||4055RUPLUS|US9X|ORLANDO|FL|4000206374|UNIVERSITY PARK|IL|32819|60484|328|604|2016-02-28||2016-02-28||570|UNMET|2016-02-24|570|Z1AA|Z2|32819|60484|100|||100|0
2|3019599687000010|3657105620000010|4055RUPLUS|USFC|ROCHESTER|NY|4000206889|ROCHESTER|NY|14623|14606|146|146|2016-02-24|2016-02-24|2016-02-24|2016-02-24|570|ISS9DEL|2016-02-24|570|Z1AA|Z2|14623|14606|9|||446|1
2|3019599773000010|3657106504000010|4055RUPLUS|USFC|ROCHESTER|NY|4000206889|ROCHESTER|NY|14623|14606|146|146|2016-02-25|2016-02-25|2016-02-25|2016-02-25|570|ISS9DEL|2016-02-24|570|Z1AA|Z2|14623|14606|9|||446|1
2|3019599694000010|3657106499000010|4055RUPLUS|USFC|ROCHESTER|NY|4000206889|ROCHESTER|NY|14623|14606|146|146|2016-02-25|2016-02-25|2016-02-25|2016-02-25|570|ISS9DEL|2016-02-24|570|Z1AA|Z2|14623|14606|9|||446|1
2|3019599695000010|3657118184000010|4055RUPLUS|USFC|ROCHESTER|NY|4000206889|ROCHESTER|NY|14623|14606|146|146|2016-02-26|2016-02-26|2016-02-26|2016-02-26|570|ISS9DEL|2016-02-24|570|Z1AA|Z2|14623|14606|9|||446|1
2|3019599784000010|3657118186000010|4055RUPLUS|USFC|ROCHESTER|NY|4000206889|ROCHESTER|NY|14623|14606|146|146|2016-02-26|2016-02-26|2016-02-26|2016-02-26|570|ISS9DEL|2016-02-24|570|Z1AA|Z2|14623|14606|9|||446|1
0|3019600033000010|3657119674000010|4055RUPLUS|USFC|ROCHESTER|NY|4000206889|ROCHESTER|NY|14623|14606|146|146|2016-02-27|2016-02-27|2016-02-27|2016-02-27|570|UNMET|2016-02-24|570|Z1AA|Z2|14623|14606|100|||100|0
1|3019600052000010||4055RUPLUS|USFC|ROCHESTER|NY|4000206889|ROCHESTER|NY|14623|14606|146|146|2016-03-01||2016-03-01||570|ISS1EXCL|2016-02-24|570|Z1AA|Z2|14623|14606|9|ISS1EXCL_USFC->4000206889-202|0.929|446|1
1|3019600047000010||4055RUPLUS|USFC|ROCHESTER|NY|4000206889|ROCHESTER|NY|14623|14606|146|146|2016-02-29||2016-02-29||570|ISS1EXCL|2016-02-24|570|Z1AA|Z2|14623|14606|9|ISS1EXCL_USFC->4000206889-202|0.929|446|1
1|3019600038000010||4055RUPLUS|USFC|ROCHESTER|NY|4000206889|ROCHESTER|NY|14623|14606|146|146|2016-02-29||2016-02-29||570|ISS1EXCL|2016-02-24|570|Z1AA|Z2|14623|14606|9|ISS1EXCL_USFC->4000206889-202|0.929|446|1
2|3019607538000010|3657106470000010|4055RUPLUS|USB5|NORTH HAVEN|CT|4000207353|CARLISLE|PA|06473|17015|064|170|2016-02-25|2016-02-25|2016-02-25|2016-02-25|570|ISS9DEL|2016-02-24|570|Z1AA|Z2|06473|17015|275|||550|1
2|3019573900000010|3657097085000010|4055RUPLUS|USNJ|GULFPORT|MS|4000207905|ROBERTSDALE|AL|39503|36567|395|365|2016-02-24|2016-02-24|2016-02-24|2016-02-24|408|ISS9DEL|2016-02-24|408|Z1AA|Z2|39503|36567|99|||525|1
1|3019619584000010||4055RUPLUS|USNJ|GULFPORT|MS|4000207905|ROBERTSDALE|AL|39503|36567|395|365|2016-03-04||2016-03-04||408|ISS2MAXDISTSRC-5ZIP|2016-02-24|408|Z1AA|Z2|39503|36567|99|ISS2MAXDISTSRC-5ZIP_USNJ->4000207905-202|0.1094|525|1
9|3019569161000040|3657102272000010|4055RUPLUS|USJN|CANAL WINCHESTER|OH|4000208381|WEST JEFFERSON|OH|43110|43162|431|431|2016-02-24|2016-02-24|2016-02-24|2016-02-24|540|INTRANSIT|2016-02-24|540|Z1AA|Z2|43110|43162|31|||325|0
2|3019611157000001|3657117255000010|4055RUPLUS|USYZ|COLUMBUS|OH|4000208381|WEST JEFFERSON|OH|43228|43162|432|431|2016-02-24|2016-02-24|2016-02-24|2016-02-24|570|ISS9DEL|2016-02-24|570|Z1AA|Z2|43228|43162|8|||744|0
2|3019569161000100|3657117702000010|4055RUPLUS|US8Y|COLUMBUS|OH|4000208381|WEST JEFFERSON|OH|43207|43162|432|431|2016-02-25|2016-02-25|2016-02-25|2016-02-25|570|ISS9DEL|2016-02-24|570|Z1AA|Z2|43207|43162|21|||380|1
2|3019569161000050|3657119171000010|4055RUPLUS|USYZ|COLUMBUS|OH|4000208381|WEST JEFFERSON|OH|43228|43162|432|431|2016-02-26|2016-02-26|2016-02-26|2016-02-26|570|ISS9DEL|2016-02-24|570|Z1AA|Z2|43228|43162|8|||744|0
1|3019613872000090||4055RUPLUS|USOQ|ASHLEY|PA|4000208381|WEST JEFFERSON|OH|18706|43162|187|431|2016-03-05||2016-03-05||570|ISS2MAXDISTSRC-5ZIP|2016-02-24|570|Z1AA|Z2|18706|43162|468|ISS2MAXDISTSRC-5ZIP_USOQ->4000208381-202|0.948|455|0
1|3019569161000090||4055RUPLUS|USOQ|ASHLEY|PA|4000208381|WEST JEFFERSON|OH|18706|43162|187|431|2016-02-27||2016-02-27||570|ISS2MAXDISTSRC-5ZIP|2016-02-24|570|Z1AA|Z2|18706|43162|468|ISS2MAXDISTSRC-5ZIP_USOQ->4000208381-202|0.948|455|0
4|3019569161000080||4055RUPLUS|USYZ|COLUMBUS|OH|4000208381|WEST JEFFERSON|OH|43228|43162|432|431|2016-02-28||2016-02-28||570|UNUSEDSMQTY|2016-02-24|570|Z1AA|Z2|43228|43162|8|||744|0
1|3019620562000010||4055RUPLUS|USYZ|COLUMBUS|OH|4000208381|WEST JEFFERSON|OH|43228|43162|432|431|2016-02-26||2016-02-26||570|ISS2MAXDISTSRC-3ZIP|2016-02-24|570|Z1AA|Z2|43228|43162|8|ISS2MAXDISTSRC-3ZIP_USYZ->4000208381-202|1.55|744|0
1|3019613872000100||4055RUPLUS|USYZ|COLUMBUS|OH|4000208381|WEST JEFFERSON|OH|43228|43162|432|431|2016-03-03||2016-03-03||570|ISS2MAXDISTSRC-3ZIP|2016-02-24|570|Z1AA|Z2|43228|43162|8|ISS2MAXDISTSRC-3ZIP_USYZ->4000208381-202|1.55|744|0
1|3019613872000010||4055RUPLUS|USYZ|COLUMBUS|OH|4000208381|WEST JEFFERSON|OH|43228|43162|432|431|2016-02-29||2016-02-29||570|ISS2MAXDISTSRC-3ZIP|2016-02-24|570|Z1AA|Z2|43228|43162|8|ISS2MAXDISTSRC-3ZIP_USYZ->4000208381-202|1.55|744|0
1|3019620568000010||4055RUPLUS|USYZ|COLUMBUS|OH|4000208381|WEST JEFFERSON|OH|43228|43162|432|431|2016-02-29||2016-02-29||570|ISS2MAXDISTSRC-3ZIP|2016-02-24|570|Z1AA|Z2|43228|43162|8|ISS2MAXDISTSRC-3ZIP_USYZ->4000208381-202|1.55|744|0
4|3019613872000040||4055RUPLUS|UT55|CANAL WINCHESTER|OH|4000208381|WEST JEFFERSON|OH|43110|43162|431|431|2016-03-02||2016-03-02||570|ISS2MAXDISTSRC-5ZIP|2016-02-24|570|Z1AA|Z2|43110|43162|31|ISS2MAXDISTSRC-5ZIP_UT55->4000208381-202|0.677|325|0
4|3019613872000080||4055RUPLUS|UT55|CANAL WINCHESTER|OH|4000208381|WEST JEFFERSON|OH|43110|43162|431|431|2016-03-06||2016-03-06||570|UNUSEDSMQTY|2016-02-24|570|Z1AA|Z2|43110|43162|31|||325|0
1|3019613872000020||4055RUPLUS|UT55|CANAL WINCHESTER|OH|4000208381|WEST JEFFERSON|OH|43110|43162|431|431|2016-03-01||2016-03-01||570|ISS2MAXDISTSRC-5ZIP|2016-02-24|570|Z1AA|Z2|43110|43162|31|ISS2MAXDISTSRC-5ZIP_UT55->4000208381-202|0.677|325|0
1|3019613872000050||4055RUPLUS|UT55|CANAL WINCHESTER|OH|4000208381|WEST JEFFERSON|OH|43110|43162|431|431|2016-03-04||2016-03-04||570|ISS2MAXDISTSRC-5ZIP|2016-02-24|570|Z1AA|Z2|43110|43162|31|ISS2MAXDISTSRC-5ZIP_UT55->4000208381-202|0.677|325|0
2|3019600160000010|3657105708000010|4055RUPLUS|USGA|DALLAS|TX|4000208417|CARROLLTON|TX|75227|75006|752|750|2016-02-24|2016-02-24|2016-02-24|2016-02-24|310|ISS9DEL|2016-02-24|310|Z1AA|Z2|75227|75006|26|||304|1
1|3019480818000010||4055RUPLUS|USWL|SOUTHAVEN|MS|4000208574|MEMPHIS|TN|38671|38113|386|381|2016-03-04||2016-03-04||256|ISS2MAXDISTSRC-5ZIP|2016-02-24|256|Z1AA|Z2|38671|38113|14|ISS2MAXDISTSRC-5ZIP_USWL->4000208574-202|1.102|529|0
1|3019491379000010||4055RUPLUS|USIT|SIDNEY|OH|4000208647|SIDNEY|OH|45365|45365|453|453|2016-02-29||2016-02-29||300|ISS2MAXDISTSRC-3ZIP|2016-02-24|300|Z1AA|Z2|45365|45365|0|ISS2MAXDISTSRC-3ZIP_USIT->4000208647-202|0.967|464|0
2|3019570167000010|3657112842000010|4055RUPLUS|USB5|NORTH HAVEN|CT|4000209278|SUTTON|MA|06473|01590|064|015|2016-02-26|2016-02-26|2016-02-26|2016-02-26|570|ISS9DEL|2016-02-24|570|Z1AA|Z2|06473|01590|95|||743|1
1|3019615122000010||4055RUPLUS|US1M|WILMINGTON|MA|4000209278|SUTTON|MA|01887|01590|018|015|2016-03-04||2016-03-04||570|ISS2MAXDISTSRC-3ZIP|2016-02-24|570|Z1AA|Z2|01887|01590|55|ISS2MAXDISTSRC-3ZIP_US1M->4000209278-202|1.552|745|0
2|3019620066000001|3657119877000010|4055RUPLUS|UT2J|PICO RIVERA|CA|4000209303|VERNON|CA|90660|90058|906|900|2016-02-24|2016-02-24|2016-02-24|2016-02-24|500|ISS9DEL|2016-02-24|500|Z1AA|Z2|90660|90058|18|||180|1
10|3019601242000010|3657120118000010|4055RUPLUS|UT43|TRACY|CA|4000209411|OAKLAND|CA|95377|94621|953|946|2016-02-23|2016-02-24|2016-02-23|2016-02-24|570| |2016-02-24|570|Z1AA|Z2|95377|94621|100|||100|0
10|3019569789000010|3657059410000010|4055RUPLUS|USNT|HOUSTON|TX|4000209438|PORTLAND|TN|77029|37148|770|371|2016-02-22|2016-02-22|2016-02-22|2016-02-21|570| |2016-02-24|570|Z1AA|Z1|77029|37148|100|||100|0
2|3019614636000010|3657115157000010|4055RUPLUS|USNT|HOUSTON|TX|4000209438|PORTLAND|TN|77029|37148|770|371|2016-02-29|2016-02-29|2016-02-29|2016-02-28|570|ISS9DEL|2016-02-24|570|Z1AA|Z1|77029|37148|820|||1443|0
9|3019583413000010|3657089915000010|4055RUPLUS|USB5|NORTH HAVEN|CT|4000209577|CARLISLE|PA|06473|17013|064|170|2016-02-24|2016-02-24|2016-02-24|2016-02-24|570|INTRANSIT|2016-02-24|570|Z1AA|Z2|06473|17013|275|||539|0
2|3019608966000010|3657112683000010|4055RUPLUS|USKZ|ATLANTA|GA|4000209645|CHATTANOOGA|TN|30336|37419|303|374|2016-02-25|2016-02-25|2016-02-25|2016-02-25|570|ISS9DEL|2016-02-24|570|Z1AA|Z2|30336|37419|119|||358|1
1|3019600387000010||4055RUPLUS|USYC|DUNN|NC|4000209921|HOLLY RIDGE|NC|28334|28445|283|284|2016-02-29||2016-02-29||570|ISS2MAXDISTSRC-3ZIP|2016-02-24|570|Z1AA|Z2|28334|28445|105|ISS2MAXDISTSRC-3ZIP_USYC->4000209921-202|0.1344|645|1
2|3019576104000010|3657102099000010|4055RUPLUS|UT43|TRACY|CA|4000210020|SAN LEANDRO|CA|95377|94577|953|945|2016-02-24|2016-02-24|2016-02-24|2016-02-24|200|ISS9DEL|2016-02-24|200|Z1AA|Z2|95377|94577|42|||268|0
1|3019620346000010||4055RUPLUS|USZQ|GREENEVILLE|TN|4000210085|KNOXVILLE|TN|37745|37924|377|379|2016-02-26||2016-02-26||250|ISS2MAXDISTSRC-3ZIP|2016-02-24|250|Z1AA|Z2|37745|37924|100|ISS2MAXDISTSRC-3ZIP_USZQ->4000210085-202|10|100|0
1|3019611688000010||4055RUPLUS|USHD|LAKEWOOD|WA|4000210687|LYNDEN|WA|98499|98264|984|982|2016-02-26||2016-02-26||570|ISS2MAXDISTSRC-5ZIP|2016-02-24|570|Z1AA|Z2|98499|98264|148|ISS2MAXDISTSRC-5ZIP_USHD->4000210687-202|0.1358|652|1
1|3019611692000010||4055RUPLUS|USHD|LAKEWOOD|WA|4000210687|LYNDEN|WA|98499|98264|984|982|2016-02-29||2016-02-29||570|ISS2MAXDISTSRC-5ZIP|2016-02-24|570|Z1AA|Z2|98499|98264|148|ISS2MAXDISTSRC-5ZIP_USHD->4000210687-202|0.1358|652|1
2|3019445796000010|3657112622000010|4055RUPLUS|USK5|NEW HOPE|MN|4000211346|ROCHESTER|MN|55428|55904|554|559|2016-02-25|2016-02-25|2016-02-25|2016-02-25|570|ISS9DEL|2016-02-24|570|Z1AA|Z2|55428|55904|105|||290|1
1|3019445798000010||4055RUPLUS|USK5|NEW HOPE|MN|4000211346|ROCHESTER|MN|55428|55904|554|559|2016-03-03||2016-03-03||570|ISS2MAXDISTSRC-5ZIP|2016-02-24|570|Z1AA|Z2|55428|55904|105|ISS2MAXDISTSRC-5ZIP_USK5->4000211346-202|0.0604|290|1
1|3019600243000010||4055RUPLUS|UT1E|LANSING|MI|4000211348|SARANAC|MI|48917|48881|489|488|2016-02-26||2016-02-26||540|ISS2MAXDISTSRC-5ZIP|2016-02-24|540|Z1AA|Z2|48917|48881|45|ISS2MAXDISTSRC-5ZIP_UT1E->4000211348-202|0.1204|578|1
2|3019610602000010|3657112569000010|4055RUPLUS|UT2J|PICO RIVERA|CA|4000211745|SANTA MARIA|CA|90660|93455|906|934|2016-02-25|2016-02-25|2016-02-25|2016-02-25|570|ISS9DEL|2016-02-24|570|Z1AA|Z2|90660|93455|186|||689|1
2|3019594048000020|3657112453000010|4055RUPLUS|USKI|MIRA LOMA|CA|4000211841|MORENO VALLEY|CA|91752|92551|917|925|2016-02-25|2016-02-25|2016-02-25|2016-02-25|570|ISS9DEL|2016-02-24|570|Z1AA|Z2|91752|92551|26|||585|1
2|3019479776000010|3657095863000010|4055RUPLUS|US8J|CAGUAS|PR|4000212164|TOA BAJA|PR|00725|00951|007|009|2016-02-24|2016-02-24|2016-02-24|2016-02-23|432|XMATCH|2016-02-24|432|Z1AA|Z2|00725|00951|100|||100|1
2|3019480197000010|3657095854000010|4055RUPLUS|US8J|CAGUAS|PR|4000212164|TOA BAJA|PR|00725|00951|007|009|2016-02-24|2016-02-24|2016-02-24|2016-02-23|432|XMATCH|2016-02-24|432|Z1AA|Z2|00725|00951|100|||100|1
2|3019479777000010|3657106745000010|4055RUPLUS|US8J|CAGUAS|PR|4000212164|TOA BAJA|PR|00725|00951|007|009|2016-02-25|2016-02-25|2016-02-25|2016-02-24|432|ISS9DEL|2016-02-24|432|Z1AA|Z2|00725|00951|100|||100|1
2|3019480198000010|3657106741000010|4055RUPLUS|US8J|CAGUAS|PR|4000212164|TOA BAJA|PR|00725|00951|007|009|2016-02-25|2016-02-25|2016-02-25|2016-02-24|432|ISS9DEL|2016-02-24|432|Z1AA|Z2|00725|00951|100|||100|1
4|3019480201000010||4055RUPLUS|US8J|CAGUAS|PR|4000212164|TOA BAJA|PR|00725|00951|007|009|2016-02-26||2016-02-26||432|UNUSEDSMQTY|2016-02-24|432|Z1AA|Z2|00725|00951|100|||100|1
4|3019479780000010||4055RUPLUS|US8J|CAGUAS|PR|4000212164|TOA BAJA|PR|00725|00951|007|009|2016-02-29||2016-02-29||432|UNUSEDSMQTY|2016-02-24|432|Z1AA|Z2|00725|00951|100|||100|1
4|3019479779000010||4055RUPLUS|US8J|CAGUAS|PR|4000212164|TOA BAJA|PR|00725|00951|007|009|2016-02-26||2016-02-26||432|UNUSEDSMQTY|2016-02-24|432|Z1AA|Z2|00725|00951|100|||100|1
4|3019480205000010||4055RUPLUS|US8J|CAGUAS|PR|4000212164|TOA BAJA|PR|00725|00951|007|009|2016-02-29||2016-02-29||432|UNUSEDSMQTY|2016-02-24|432|Z1AA|Z2|00725|00951|100|||100|1
4|3019403020000010||4055RUPLUS|USXB|PASCO|WA|4000212168|ORONDO|WA|99301|98843|993|988|2016-02-29||2016-02-29||570|ISS2MAXDISTSRC-5ZIP|2016-02-24|570|Z1AA|Z2|99301|98843|150|ISS2MAXDISTSRC-5ZIP_USXB->4000212168-202|0.1233|592|1
9|3019446798000010|3657097645000010|4055RUPLUS|US8Z|CUDAHY|WI|4000212265|FREDONIA|WI|53110|53021|531|530|2016-02-24|2016-02-24|2016-02-24|2016-02-24|540|INTRANSIT|2016-02-24|540|Z1AA|Z2|53110|53021|39|||250|0
1|3019446822000010||4055RUPLUS|US8Z|CUDAHY|WI|4000212265|FREDONIA|WI|53110|53021|531|530|2016-03-02||2016-03-02||570|ISS2MAXDISTSRC-5ZIP|2016-02-24|570|Z1AA|Z2|53110|53021|39|ISS2MAXDISTSRC-5ZIP_US8Z->4000212265-202|0.521|250|1
4|3019591669000010||4055RUPLUS|US8Z|CUDAHY|WI|4000212265|FREDONIA|WI|53110|53021|531|530|2016-03-09||2016-03-09||570|UNUSEDSMQTY|2016-02-24|570|Z1AA|Z2|53110|53021|39|||250|1
2|3019621388000001|3657121221000010|4055RUPLUS|USKR|SPARKS|NV|4000212546|RENO|NV|89434|89505|894|895|2016-02-25|2016-02-25|2016-02-25|2016-02-25|570|ISS9DEL|2016-02-24|570|Z1AA|Z1|89434|89505|17.5|||218|1
2|3019621388000002|3657121224000010|4055RUPLUS|USKR|SPARKS|NV|4000212546|RENO|NV|89434|89505|894|895|2016-02-29|2016-02-29|2016-02-29|2016-02-29|570|ISS9DEL|2016-02-24|570|Z1AA|Z1|89434|89505|17.5|||218|1
2|3019600509000010|3657105709000010|4055RUPLUS|USGA|DALLAS|TX|4000212724|ARLINGTON|TX|75227|76011|752|760|2016-02-24|2016-02-24|2016-02-24|2016-02-24|540|ISS9DEL|2016-02-24|540|Z1AA|Z2|75227|76011|31|||294|0
2|3019465775000006|3657102196000010|4055RUPLUS|USA8|BIRMINGHAM|AL|4000213120|CHATTANOOGA|TN|35204|37406|352|374|2016-02-26|2016-02-26|2016-02-26|2016-02-26|570|ISS9DEL|2016-02-24|570|Z1AA|Z2|35204|37406|153|||634|1
1|3019465775000007||4055RUPLUS|USA8|BIRMINGHAM|AL|4000213120|CHATTANOOGA|TN|35204|37406|352|374|2016-03-02||2016-03-02||570|ISSP1LANES-5ZIP|2016-02-24|570|Z1AA|Z2|35204|37406|153|ISSP1LANES-5ZIP_USA8->4000213120-202|0.1321|634|1
1|3019565550000001||4055RUPLUS|USA8|BIRMINGHAM|AL|4000213120|CHATTANOOGA|TN|35204|37406|352|374|2016-03-08||2016-03-08||570|ISSP1LANES-5ZIP|2016-02-24|570|Z1AA|Z2|35204|37406|153|ISSP1LANES-5ZIP_USA8->4000213120-202|0.1321|634|1
2|3019573299000010|3657119787000010|4055RUPLUS|USQ8|WATERFORD|NY|4000213454|MOGADORE|OH|12188|44260|121|442|2016-02-26|2016-02-26|2016-02-26|2016-02-25|570|ISS9DEL|2016-02-24|570|Z1AA|Z2|12188|44260|534|||670|0
1|3019618922000010||4055RUPLUS|US8Y|COLUMBUS|OH|4000213454|MOGADORE|OH|43207|44260|432|442|2016-03-04||2016-03-04||570|ISS2MAXDISTSRC-5ZIP|2016-02-24|570|Z1AA|Z2|43207|44260|147|ISS2MAXDISTSRC-5ZIP_US8Y->4000213454-202|1.042|500|0
2|3019574049000002|3657095450000010|4055RUPLUS|USKL|OKLAHOMA CITY|OK|4000213738|PONCA CITY|OK|73114|74601|731|746|2016-02-25|2016-02-25|2016-02-25|2016-02-25|570|ISS9DEL|2016-02-24|570|Z1AA|Z2|73114|74601|98|||497|0
2|3019574049000003|3657095451000010|4055RUPLUS|USKL|OKLAHOMA CITY|OK|4000213738|PONCA CITY|OK|73114|74601|731|746|2016-03-02|2016-03-02|2016-03-02|2016-03-02|570|ISS9DEL|2016-02-24|570|Z1AA|Z2|73114|74601|98|||497|0
1|3019618433000001||4055RUPLUS|US8S|OKLAHOMA CITY|OK|4000213738|PONCA CITY|OK|73131|74601|731|746|2016-03-04||2016-03-04||570|ISS2MAXDISTSRC-3ZIP|2016-02-24|570|Z1AA|Z2|73131|74601|96|ISS2MAXDISTSRC-3ZIP_US8S->4000213738-202|0.1277|613|1
4|3019618433000003||4055RUPLUS|USE3|HUTCHINSON|KS|4000213738|PONCA CITY|OK|67501|74601|675|746|2016-03-09||2016-03-09||570|UNUSEDSMQTY|2016-02-24|570|Z1AA|Z2|67501|74601|135|||360|0
4|3019618433000002||4055RUPLUS|USKL|OKLAHOMA CITY|OK|4000213738|PONCA CITY|OK|73114|74601|731|746|2016-03-08||2016-03-08||570|ISS2MAXDISTSRC-5ZIP|2016-02-24|570|Z1AA|Z2|73114|74601|98|ISS2MAXDISTSRC-5ZIP_USKL->4000213738-202|1.035|497|0
9|3019575909000010|3657090366000010|4055RUPLUS|USZA|JACKSONVILLE|FL|4000213891|NORCROSS|GA|32226|30071|322|300|2016-02-24|2016-02-24|2016-02-24|2016-02-23|540|INTRANSIT|2016-02-24|540|Z1AA|Z2|32226|30071|377|||424|0
